# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  141       5.555106847389e-10       1.513179240327e-13      -6.110296741558e-12       0.000000000000e+00       4.263303123276e-12       7.270525059469e-13      -4.645691125361e-15 
  142       5.602576321466e-10       1.512679164182e-13      -6.144755722514e-12       0.000000000000e+00       4.179649407536e-12       7.159808827687e-13      -4.583899815194e-15 
  143       5.649901217721e-10       1.511513637552e-13      -6.176424795045e-12       0.000000000000e+00       4.097956039407e-12       7.050937157038e-13      -4.520871116838e-15 
  144       5.697065272882e-10       1.509685397479e-13      -6.205245895809e-12       0.000000000000e+00       4.018072792420e-12       6.943713698253e-13      -4.456390883722e-15 
  145       5.744056800753e-10       1.507198691120e-13      -6.231164598830e-12       0.000000000000e+00       3.939978823915e-12       6.838134268130e-13      -4.390507990955e-15 
  146       5.790865023381e-10       1.504058842090e-13      -6.254128331976e-12       0.000000000000e+00       3.863681997403e-12       6.734239827852e-13      -4.323343175259e-15 
  147       5.837478795614e-10       1.500272111797e-13      -6.274085785444e-12       0.000000000000e+00       3.789183920911e-12       6.632065469831e-13      -4.255022899296e-15 
  148       5.883886597281e-10       1.495845716997e-13      -6.290986951581e-12       0.000000000000e+00       3.716479790435e-12       6.531640253546e-13      -4.185679432603e-15 
  149       5.930076525369e-10       1.490787847358e-13      -6.304783164698e-12       0.000000000000e+00       3.645558233412e-12       6.432987041355e-13      -4.115450932528e-15 
  150       5.976036286202e-10       1.485107683022e-13      -6.315427140887e-12       0.000000000000e+00       3.576401152175e-12       6.336122334328e-13      -4.044481525168e-15 
  151       6.021753187618e-10       1.478815412164e-13      -6.322873017839e-12       0.000000000000e+00       3.508983567425e-12       6.241056108069e-13      -3.972921386305e-15 
