# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       5.297838437871e-02      -4.839103433955e+01      -1.788417578548e+01      -1.566355548281e+02       1.053328212483e+02      -1.010080222059e+02      -4.396033999661e+02       2.345020264552e+02      -8.946830137695e+02       6.355964671343e+03 
       5.354988873076e-02      -4.833618471417e+01      -1.812712292378e+01      -1.595150629746e+02       1.071947412430e+02      -1.026238599659e+02      -4.438456379088e+02       2.377067485865e+02      -9.023975535477e+02       6.306420710085e+03 
       5.415605267857e-02      -4.830556972374e+01      -1.838765910963e+01      -1.625863659991e+02       1.091777976338e+02      -1.043417989723e+02      -4.483003280510e+02       2.410934817208e+02      -9.106373382561e+02       6.255692991668e+03 
       5.480137176968e-02      -4.830292687436e+01      -1.866815299871e+01      -1.658751101803e+02       1.112985668455e+02      -1.061756254402e+02      -4.529917164675e+02       2.446841521308e+02      -9.194682249651e+02       6.203623909258e+03 
       5.549115555878e-02      -4.833113245444e+01      -1.897128571623e+01      -1.694117445563e+02       1.135767473626e+02      -1.081416743900e+02      -4.579477087561e+02       2.485042000469e+02      -9.289609883297e+02       6.149990041521e+03 
       5.623170534897e-02      -4.839262739978e+01      -1.930017179663e+01      -1.732326079087e+02       1.160359236561e+02      -1.102594470285e+02      -4.632004542435e+02       2.525832449959e+02      -9.391946482760e+02       6.094500959322e+03 
       5.703053087773e-02      -4.848711365657e+01      -1.965828074737e+01      -1.773812824530e+02       1.187043656648e+02      -1.125522297512e+02      -4.687869359328e+02       2.569557152225e+02      -9.502501321981e+02       6.036756627492e+03 
       5.789660972060e-02      -4.861212786113e+01      -2.004961064349e+01      -1.819102297796e+02       1.216161717957e+02      -1.150479970315e+02      -4.747495233983e+02       2.616615844624e+02      -9.622142857208e+02       5.976239008703e+03 
       5.884068755889e-02      -4.876659159552e+01      -2.047911984896e+01      -1.868827428420e+02       1.248123877253e+02      -1.177802512824e+02      -4.811363360334e+02       2.667469256676e+02      -9.751964020509e+02       5.912409597528e+03 
       5.987560431018e-02      -4.894517054563e+01      -2.095244153672e+01      -1.923751319278e+02       1.283424318740e+02      -1.207890889810e+02      -4.880011338649e+02       2.722642049709e+02      -9.893088205463e+02       5.844571641768e+03 
       6.101660394657e-02      -4.912272077369e+01      -2.147479696442e+01      -1.984789608344e+02       1.322651822249e+02      -1.241219119630e+02      -4.954022902307e+02       2.782717742313e+02      -1.004610411239e+03       5.771556232253e+03 
       6.228153469986e-02      -4.925741261861e+01      -2.205135710760e+01      -2.053028072191e+02       1.366496824781e+02      -1.278337486824e+02      -5.034000137595e+02       2.848319314851e+02      -1.021119591469e+03       5.691858245674e+03 
       6.369075990322e-02      -4.928377033778e+01      -2.268665707357e+01      -2.129725373290e+02       1.415742869011e+02      -1.319861661294e+02      -5.120506239223e+02       2.920062959020e+02      -1.038787267909e+03       5.603629960724e+03 
       6.526647607832e-02      -4.908555942277e+01      -2.338209560969e+01      -2.216282800637e+02       1.471227124093e+02      -1.366435132424e+02      -5.213963600186e+02       2.998469912301e+02      -1.057389080997e+03       5.504330594604e+03 
       6.703101339994e-02      -4.849028214183e+01      -2.413461550544e+01      -2.314154181114e+02       1.533748391325e+02      -1.418647654304e+02      -5.314493300477e+02       3.083820054718e+02      -1.076489066359e+03       5.390956244315e+03 
       6.900371348073e-02      -4.721864768995e+01      -2.493106897826e+01      -2.424667614517e+02       1.603897694495e+02      -1.476890859628e+02      -5.421700713574e+02       3.175946061067e+02      -1.095236861034e+03       5.259641789050e+03 
       7.119641238802e-02      -4.491703122888e+01      -2.574824037578e+01      -2.548752734339e+02       1.681809588617e+02      -1.541153497491e+02      -5.534456477604e+02       3.274008335438e+02      -1.112446556701e+03       5.106774102441e+03 
       7.360861972775e-02      -4.114339126797e+01      -2.654895970466e+01      -2.686629216503e+02       1.766889956294e+02      -1.610807416649e+02      -5.650785979038e+02       3.376355710845e+02      -1.126524896601e+03       4.929261074358e+03 
       7.622474376016e-02      -3.549435086306e+01      -2.729011169848e+01      -2.837593993122e+02       1.857652297510e+02      -1.684495776401e+02      -5.768006979720e+02       3.480614453490e+02      -1.135891254435e+03       4.726457278414e+03 
       7.901570463513e-02      -2.765751559867e+01      -2.792725965841e+01      -3.000060003627e+02       1.951809975307e+02      -1.760240040442e+02      -5.883160174096e+02       3.584071423544e+02      -1.139182568108e+03       4.500282267482e+03 
       8.194493791359e-02      -1.764806148680e+01      -2.843596356992e+01      -3.171872421014e+02       2.046652167760e+02      -1.835775756370e+02      -5.993577713895e+02       3.684223330473e+02      -1.136050358040e+03       4.257045507161e+03 
       8.497582793569e-02      -5.756537130460e+00      -2.881217136269e+01      -3.350744769927e+02       2.139548467400e+02      -1.908976676765e+02      -6.097320253978e+02       3.779230741036e+02      -1.127012331923e+03       4.005199302792e+03 
       8.807712855771e-02       7.401623861796e+00      -2.907958465731e+01      -3.534606905124e+02       2.228367980872e+02      -1.978188066249e+02      -6.193319894799e+02       3.868097509692e+02      -1.113590253001e+03       3.754800280778e+03 
       9.122506666948e-02       2.103734866072e+01      -2.928014581789e+01      -3.721769517944e+02       2.311701350390e+02      -2.042385724387e+02      -6.281265215051e+02       3.950586071134e+02      -1.097818672075e+03       3.515287190374e+03 
       9.440294517792e-02       3.431944771421e+01      -2.946456699781e+01      -3.910937793444e+02       2.388890963180e+02      -2.101173573558e+02      -6.361366926055e+02       4.026992732525e+02      -1.081836837493e+03       3.294263251355e+03 
       9.759964985482e-02       4.642823319378e+01      -2.968775701996e+01      -4.101150920343e+02       2.459942072777e+02      -2.154688694702e+02      -6.434121745915e+02       4.097903518670e+02      -1.067719190906e+03       3.097364945708e+03 
       1.008080362680e-01       5.675861221772e+01      -2.999297248161e+01      -4.291705153196e+02       2.525374377930e+02      -2.203463992055e+02      -6.500128223696e+02       4.163992169360e+02      -1.056932459116e+03       2.927147019643e+03 
       1.040236122901e-01       6.488638043973e+01      -3.041329931656e+01      -4.482087041969e+02       2.586052333167e+02      -2.248280857276e+02      -6.559964737718e+02       4.225878975112e+02      -1.050454419922e+03       2.784021874653e+03 
       1.072435920750e-01       7.065019107487e+01      -3.096470051359e+01      -4.671923073962e+02       2.643017547163e+02      -2.290031342922e+02      -6.614120921283e+02       4.284047090511e+02      -1.048593205743e+03       2.666231953478e+03 
       1.104662624793e-01       7.414692001067e+01      -3.164551400476e+01      -4.860943450141e+02       2.697335412751e+02      -2.329596864518e+02      -6.662969563142e+02       4.338806278491e+02      -1.051038906096e+03       2.570403725741e+03 
       1.136905753695e-01       7.568718348792e+01      -3.243892481534e+01      -5.048955879817e+02       2.749966443443e+02      -2.367750929960e+02      -6.706766520857e+02       4.390292228183e+02      -1.057005828166e+03       2.492202330230e+03 
       1.169158913904e-01       7.579160905672e+01      -3.331267347382e+01      -5.235825757324e+02       2.801667559565e+02      -2.405087581208e+02      -6.745668869037e+02       4.438490961868e+02      -1.065268680390e+03       2.426608838782e+03 
       1.201418211756e-01       7.512552217356e+01      -3.422334781825e+01      -5.421460361079e+02       2.852927272782e+02      -2.441976837044e+02      -6.779763584627e+02       4.483279420325e+02      -1.074340018832e+03       2.368472000145e+03 
       1.233681277699e-01       7.443619640437e+01      -3.512056510563e+01      -5.605795777658e+02       2.903937631661e+02      -2.478548928103e+02      -6.809100493975e+02       4.524474149098e+02      -1.082622559699e+03       2.312908868046e+03 
       1.265946669723e-01       7.441727878187e+01      -3.595642006485e+01      -5.788785953834e+02       2.954602638814e+02      -2.514706894875e+02      -6.833724412163e+02       4.561880812970e+02      -1.088707460301e+03       2.255965830541e+03 
       1.298213509736e-01       7.570054700205e+01      -3.668607311318e+01      -5.970393691660e+02       3.004578366958e+02      -2.550163023015e+02      -6.853702604365e+02       4.595338421393e+02      -1.091375085841e+03       2.194570943485e+03 
       1.330481262333e-01       7.871638196051e+01      -3.727764347284e+01      -6.150583612297e+02       3.053337235808e+02      -2.584492598835e+02      -6.869145212261e+02       4.624754303279e+02      -1.089869458089e+03       2.127039917648e+03 
       1.362749600337e-01       8.367253377085e+01      -3.771389236650e+01      -6.329317118145e+02       3.100249818656e+02      -2.617200912926e+02      -6.880217041226e+02       4.650126638209e+02      -1.083907639498e+03       2.052978466620e+03 
       1.395018323137e-01       9.053670717589e+01      -3.799374912335e+01      -6.506549430607e+02       3.144671122117e+02      -2.647791521126e+02      -6.887140249133e+02       4.671553107050e+02      -1.073682976099e+03       1.973159306885e+03 
       1.427287307093e-01       9.904877784903e+01      -3.813181334047e+01      -6.682228631910e+02       3.186020944964e+02      -2.675828600962e+02      -6.890188884993e+02       4.689226509105e+02      -1.059812701384e+03       1.889285051341e+03 
       1.459556475425e-01       1.087531629282e+02      -3.815644928503e+01      -6.856296428214e+02       3.223848686796e+02      -2.700985932779e+02      -6.889677267425e+02       4.703419922441e+02      -1.043251183704e+03       1.803687853343e+03 
       1.491825779928e-01       1.190601332644e+02      -3.810587810550e+01      -7.028690180985e+02       3.257878057271e+02      -2.723079164430e+02      -6.885944760082e+02       4.714465218637e+02      -1.025158718807e+03       1.718974809842e+03 
       1.524095189864e-01       1.293584276952e+02      -3.802074671351e+01      -7.199346008828e+02       3.288034045244e+02      -2.742083536656e+02      -6.879338050483e+02       4.722727037096e+02      -1.006685718851e+03       1.637558350590e+03 
       1.556364685211e-01       1.390440611717e+02      -3.794224475442e+01      -7.368202688956e+02       3.314438083009e+02      -2.758126242113e+02      -6.870192812182e+02       4.728574055604e+02      -9.889246474228e+02       1.561526979275e+03 
       1.588634252553e-01       1.475847670998e+02      -3.790768841346e+01      -7.535205128638e+02       3.337381492157e+02      -2.771463593379e+02      -6.858819484710e+02       4.732355378599e+02      -9.728030351087e+02       1.492462926433e+03 
       1.620903882581e-01       1.545860497006e+02      -3.794596004639e+01      -7.700307254011e+02       3.357291030941e+02      -2.782452609225e+02      -6.845492646015e+02       4.734382223337e+02      -9.589782507466e+02       1.431291685795e+03 
       1.653173568566e-01       1.598509093374e+02      -3.807335185537e+01      -7.863475175760e+02       3.374681886384e+02      -2.791512363687e+02      -6.830440766242e+02       4.734910111489e+02      -9.477535554048e+02       1.378200991070e+03 
       1.685443305423e-01       1.633297738687e+02      -3.829658202612e+01      -8.024688085201e+02       3.390096337979e+02      -2.799077038069e+02      -6.813845462616e+02       4.734133926332e+02      -9.391796289460e+02       1.332865429867e+03 
       1.717713089139e-01       1.651234777754e+02      -3.861238652383e+01      -8.183937851454e+02       3.404061364378e+02      -2.805563868460e+02      -6.795844618921e+02       4.732189839019e+02      -9.330624729669e+02       1.294512797587e+03 
       1.749982916417e-01       1.655278869753e+02      -3.900432238026e+01      -8.341229381413e+02       3.417039796519e+02      -2.811335753655e+02      -6.776533081947e+02       4.729154130430e+02      -9.289041825120e+02       1.261887855848e+03 
       1.782252784455e-01       1.649419677503e+02      -3.944862329075e+01      -8.496577875181e+02       3.429392870548e+02      -2.816673576007e+02      -6.755973569629e+02       4.725056997602e+02      -9.260653336911e+02       1.233541445869e+03 
       1.814522690806e-01       1.637959547701e+02      -3.991887335737e+01      -8.650006130835e+02       3.441375316820e+02      -2.821774105337e+02      -6.734205869585e+02       4.719895152091e+02      -9.238769106389e+02       1.208004564858e+03 
       1.846792633293e-01       1.624662256924e+02      -4.039141591225e+01      -8.801542576361e+02       3.453108913957e+02      -2.826731706766e+02      -6.711253815264e+02       4.713641205615e+02      -9.217721716944e+02       1.183992178685e+03 
       1.879062609943e-01       1.613904268556e+02      -4.083804446451e+01      -8.951217168039e+02       3.464603265605e+02      -2.831553869230e+02      -6.687137566746e+02       4.706261720638e+02      -9.191153814593e+02       1.160214316329e+03 
       1.911332618956e-01       1.610438266193e+02      -4.122760239072e+01      -9.099059817014e+02       3.475767114720e+02      -2.836169462143e+02      -6.661878358201e+02       4.697724529099e+02      -9.152354087136e+02       1.135432704099e+03 
       1.943602658671e-01       1.617060984901e+02      -4.154116702954e+01      -9.245097316745e+02       3.486422859751e+02      -2.840438160957e+02      -6.635508050809e+02       4.688014322295e+02      -9.097685288586e+02       1.108947668812e+03 
       1.975872727552e-01       1.635081655629e+02      -4.176917833845e+01      -9.389353059283e+02       3.496354670022e+02      -2.844189734345e+02      -6.608069212396e+02       4.677133524333e+02      -9.025713680433e+02       1.080447136629e+03 
       2.008142824168e-01       1.664036300459e+02      -4.191328923582e+01      -9.531845130484e+02       3.505329271119e+02      -2.847241714840e+02      -6.579620387251e+02       4.665111692810e+02      -8.937485292049e+02       1.050061883818e+03 
       2.040412947185e-01       1.702481039149e+02      -4.198154395650e+01      -9.672587106128e+02       3.513138104123e+02      -2.849431504574e+02      -6.550232258391e+02       4.652000436767e+02      -8.835329800826e+02       1.018171105600e+03 
       2.072683095357e-01       1.748073214927e+02      -4.198793010650e+01      -9.811588089844e+02       3.519609095099e+02      -2.850625523386e+02      -6.519987085311e+02       4.637872985588e+02      -8.722717576129e+02       9.853752346241e+02 
       2.104953267514e-01       1.797496399831e+02      -4.195308237259e+01      -9.948853849355e+02       3.524641451095e+02      -2.850747070847e+02      -6.488973956811e+02       4.622818265882e+02      -8.604256652032e+02       9.524377778544e+02 
       2.137223462560e-01       1.847036989191e+02      -4.190052837799e+01      -1.008438818634e+03       3.528190133537e+02      -2.849763566566e+02      -6.457285443876e+02       4.606934587785e+02      -8.484970487711e+02       9.201819645594e+02 
       2.169493679465e-01       1.894086226576e+02      -4.184735186599e+01      -1.021819462542e+03       3.530290166712e+02      -2.847703985240e+02      -6.425011778630e+02       4.590322511737e+02      -8.368306029801e+02       8.892176735401e+02 
       2.201763917260e-01       1.936576460379e+02      -4.180751243144e+01      -1.035027734155e+03       3.531019944995e+02      -2.844630346887e+02      -6.392239933248e+02       4.573081119950e+02      -8.256941969624e+02       8.600358776893e+02 
       2.234034175034e-01       1.972929716204e+02      -4.179226704171e+01      -1.048064377502e+03       3.530513646696e+02      -2.840646283051e+02      -6.359046659203e+02       4.555299459683e+02      -8.152871343524e+02       8.329695032980e+02 
       2.266304451926e-01       2.001962907046e+02      -4.181049144642e+01      -1.060930374868e+03       3.528925838865e+02      -2.835870792852e+02      -6.325502024689e+02       4.537059096660e+02      -8.057563103715e+02       8.082459651515e+02 
       2.298574747126e-01       2.023439217291e+02      -4.186510773048e+01      -1.073627247995e+03       3.526429765106e+02      -2.830437383531e+02      -6.291662010663e+02       4.518424438352e+02      -7.971265660662e+02       7.858668441003e+02 
       2.330845059868e-01       2.037466344702e+02      -4.195680714969e+01      -1.086156787451e+03       3.523198293537e+02      -2.824479922183e+02      -6.257575549735e+02       4.499450818120e+02      -7.893790787059e+02       7.657445955547e+02 
       2.363115389428e-01       2.044614085591e+02      -4.208314935595e+01      -1.098521303811e+03       3.519387978154e+02      -2.818121912453e+02      -6.223277892738e+02       4.480175166807e+02      -7.824381623083e+02       7.476569160924e+02 
       2.395385735122e-01       2.045770575241e+02      -4.223957623338e+01      -1.110723294218e+03       3.515141469132e+02      -2.811476947173e+02      -6.188798862010e+02       4.460626833158e+02      -7.761916543030e+02       7.313209956383e+02 
       2.427656096303e-01       2.042713823695e+02      -4.241566214606e+01      -1.122765549711e+03       3.510559019244e+02      -2.804627243123e+02      -6.154158397561e+02       4.440820717713e+02      -7.704289979489e+02       7.163277039089e+02 
       2.459926472356e-01       2.037431499100e+02      -4.259953893586e+01      -1.134650935197e+03       3.505721431048e+02      -2.797640138586e+02      -6.119373181598e+02       4.420766889927e+02      -7.649181849608e+02       7.022428515555e+02 
       2.492196862701e-01       2.031799583164e+02      -4.277973016492e+01      -1.146382304693e+03       3.500660574124e+02      -2.790543981295e+02      -6.084455802673e+02       4.400469048746e+02      -7.594494795988e+02       6.886750700699e+02 
       2.524467266786e-01       2.027581949155e+02      -4.294532687572e+01      -1.157962485146e+03       3.495387873914e+02      -2.783350754020e+02      -6.049417465647e+02       4.379928750466e+02      -7.538294354012e+02       6.752613452001e+02 
       2.556737684087e-01       2.025823161928e+02      -4.308967504092e+01      -1.169394072233e+03       3.489884581090e+02      -2.776047652888e+02      -6.014270097997e+02       4.359148779314e+02      -7.479477494391e+02       6.617690639505e+02 
       2.589008114107e-01       2.027142921280e+02      -4.320863787715e+01      -1.180679519626e+03       3.484114456286e+02      -2.768607472839e+02      -5.979026126509e+02       4.338132777113e+02      -7.417431534122e+02       6.480435634243e+02 
       2.621278556374e-01       2.031826980106e+02      -4.330015526403e+01      -1.191821034506e+03       3.478035464984e+02      -2.760997382756e+02      -5.943700152850e+02       4.316888284414e+02      -7.351911318783e+02       6.340145215641e+02 
       2.653549010438e-01       2.039812533797e+02      -4.336433639256e+01      -1.202820564666e+03       3.471599676039e+02      -2.753178787503e+02      -5.908309077886e+02       4.295426966141e+02      -7.283054995440e+02       6.197000150941e+02 
       2.685819475871e-01       2.050896575517e+02      -4.340222530909e+01      -1.213679943838e+03       3.464763681818e+02      -2.745115521476e+02      -5.872871019115e+02       4.273763088908e+02      -7.211148888636e+02       6.051538484834e+02 
       2.718089952266e-01       2.064586008971e+02      -4.341681781355e+01      -1.224400767044e+03       3.457495367775e+02      -2.736777777420e+02      -5.837406693520e+02       4.251916567199e+02      -7.136784231236e+02       5.905037976044e+02 
       2.750360439235e-01       2.080279046636e+02      -4.341181983183e+01      -1.234984589582e+03       3.449767627598e+02      -2.728139269463e+02      -5.801937260228e+02       4.229908560112e+02      -7.060657166268e+02       5.758934333876e+02 
       2.782630936407e-01       2.096906998365e+02      -4.339393137396e+01      -1.245432928374e+03       3.441576939595e+02      -2.719191874221e+02      -5.766484365350e+02       4.207763251060e+02      -6.983889624148e+02       5.615024101768e+02 
       2.814901443431e-01       2.113206485884e+02      -4.337110367252e+01      -1.255747285940e+03       3.432930145195e+02      -2.709935485275e+02      -5.731069827584e+02       4.185506086298e+02      -6.907779918749e+02       5.475248095389e+02 
       2.847171959968e-01       2.128072427650e+02      -4.335038809379e+01      -1.265929244085e+03       3.423848210437e+02      -2.700382393893e+02      -5.695714035216e+02       4.163161561196e+02      -6.833433464233e+02       5.341165965982e+02 
       2.879442485698e-01       2.140613052421e+02      -4.333762269251e+01      -1.275980491078e+03       3.414370998364e+02      -2.690561483246e+02      -5.660435457488e+02       4.140752889727e+02      -6.761696035052e+02       5.213825328345e+02 
       2.911713020313e-01       2.150080439058e+02      -4.333778461325e+01      -1.285902752832e+03       3.404540777570e+02      -2.680504006895e+02      -5.625251731128e+02       4.118302316422e+02      -6.693270811624e+02       5.094071079520e+02 
       2.943983563519e-01       2.156452443263e+02      -4.335148239945e+01      -1.295697925340e+03       3.394405901955e+02      -2.670248015752e+02      -5.590176561843e+02       4.095827133547e+02      -6.628160558013e+02       4.981808791599e+02 
       2.976254115036e-01       2.159962843513e+02      -4.337778316953e+01      -1.305367964771e+03       3.384016765311e+02      -2.659833871846e+02      -5.555222254198e+02       4.073342863703e+02      -6.566121283473e+02       4.876612435219e+02 
       3.008524674594e-01       2.160992257460e+02      -4.341480267429e+01      -1.314914876002e+03       3.373417643847e+02      -2.649297362024e+02      -5.520399243727e+02       4.050862373223e+02      -6.506782922227e+02       4.777839767909e+02 
       3.040795241936e-01       2.160160650380e+02      -4.345910573509e+01      -1.324340743372e+03       3.362642820189e+02      -2.638666797824e+02      -5.485714916117e+02       4.028394194579e+02      -6.449569953004e+02       4.684496042469e+02 
       3.073065816815e-01       2.158096530188e+02      -4.350718442152e+01      -1.333647654222e+03       3.351724590655e+02      -2.627968997466e+02      -5.451176241930e+02       4.005946257269e+02      -6.393900622259e+02       4.595563060407e+02 
       3.105336398997e-01       2.155271092168e+02      -4.355634798667e+01      -1.342837645553e+03       3.340682881765e+02      -2.617221438774e+02      -5.416788633913e+02       3.983524133214e+02      -6.339341005141e+02       4.510127995686e+02 
       3.137606988253e-01       2.152054067610e+02      -4.360443275313e+01      -1.351912721879e+03       3.329529641722e+02      -2.606435575171e+02      -5.382556500519e+02       3.961131873064e+02      -6.285552523811e+02       4.427345985432e+02 
       3.169877584367e-01       2.148830726139e+02      -4.364917216650e+01      -1.360874851703e+03       3.318274475119e+02      -2.595620714994e+02      -5.348484164928e+02       3.938773406603e+02      -6.232188126637e+02       4.346407681062e+02 
       3.202148187130e-01       2.146068016809e+02      -4.368777030963e+01      -1.369725835144e+03       3.306916505050e+02      -2.584776472059e+02      -5.314575624943e+02       3.916452209322e+02      -6.178853059590e+02       4.266666750740e+02 
       3.234418796343e-01       2.144256684101e+02      -4.371727685561e+01      -1.378467422390e+03       3.295451750924e+02      -2.573899588549e+02      -5.280834782331e+02       3.894171623135e+02      -6.125138773676e+02       4.187525521622e+02 
       3.266689411813e-01       2.143686481638e+02      -4.373594426376e+01      -1.387101302949e+03       3.283875965186e+02      -2.562986052975e+02      -5.247265673096e+02       3.871935382968e+02      -6.070807142228e+02       4.108592184556e+02 
       3.298960033356e-01       2.144117970981e+02      -4.374519183330e+01      -1.395629006688e+03       3.272184198676e+02      -2.552029870701e+02      -5.213872686496e+02       3.849748259853e+02      -6.016068743678e+02       4.030016922986e+02 
       3.331230660794e-01       2.145225870369e+02      -4.374695288864e+01      -1.404052037147e+03       3.260371415345e+02      -2.541024745196e+02      -5.180660268574e+02       3.827615195643e+02      -5.961206900258e+02       3.952038402408e+02 
       3.363501293957e-01       2.146709213814e+02      -4.374304993014e+01      -1.412371859971e+03       3.248435590175e+02      -2.529966662096e+02      -5.147632838430e+02       3.805541434726e+02      -5.906479532040e+02       3.874932590440e+02 
       3.395771932682e-01       2.148313078932e+02      -4.373509560459e+01      -1.420589868967e+03       3.236380399705e+02      -2.518855928445e+02      -5.114794763557e+02       3.783532794010e+02      -5.852096458419e+02       3.799046088109e+02 
       3.428042576809e-01       2.149788347230e+02      -4.372467546757e+01      -1.428707450085e+03       3.224210180957e+02      -2.507693355003e+02      -5.082150401332e+02       3.761595151951e+02      -5.798261589785e+02       3.724732685032e+02 
       3.460313226188e-01       2.150940871099e+02      -4.371307249947e+01      -1.436725996116e+03       3.211931336843e+02      -2.496481571855e+02      -5.049703759208e+02       3.739734188913e+02      -5.745133966387e+02       3.652290844377e+02 
       3.492583880672e-01       2.151671259346e+02      -4.370104811446e+01      -1.444646911786e+03       3.199553831359e+02      -2.485226345153e+02      -5.017458241442e+02       3.717955244464e+02      -5.692795283301e+02       3.581923659927e+02 
       3.524854540120e-01       2.151889585467e+02      -4.368931148149e+01      -1.452471603105e+03       3.187087981945e+02      -2.473933756080e+02      -4.985417189297e+02       3.696263620904e+02      -5.641319483562e+02       3.513824250002e+02 
       3.557125204397e-01       2.151516986202e+02      -4.367849149955e+01      -1.460201493541e+03       3.174544228032e+02      -2.462610483370e+02      -4.953583534807e+02       3.674664180923e+02      -5.590768042641e+02       3.448116177898e+02 
       3.589395873371e-01       2.150496506791e+02      -4.366905810915e+01      -1.467838041077e+03       3.161933250618e+02      -2.451264389071e+02      -4.921959398751e+02       3.653160916033e+02      -5.541177746590e+02       3.384785267690e+02 
       3.621666546917e-01       2.148773805518e+02      -4.366146233161e+01      -1.475382707752e+03       3.149265758550e+02      -2.439903474231e+02      -4.890546806225e+02       3.631757714994e+02      -5.492582450084e+02       3.323801101877e+02 
       3.653937224913e-01       2.146337249035e+02      -4.365589249486e+01      -1.482836949770e+03       3.136551783831e+02      -2.428535505774e+02      -4.859347530682e+02       3.610458099842e+02      -5.444983743646e+02       3.265086399858e+02 
       3.686207907242e-01       2.143300554041e+02      -4.365176591541e+01      -1.490202206194e+03       3.123799371884e+02      -2.417167563453e+02      -4.828362605908e+02       3.589264515296e+02      -5.398288521808e+02       3.208426336982e+02 
       3.718478593789e-01       2.139800316651e+02      -4.364835918166e+01      -1.497479912915e+03       3.111016205543e+02      -2.405806601603e+02      -4.797592930897e+02       3.568179209754e+02      -5.352386394778e+02       3.153580983403e+02 
       3.750749284447e-01       2.135975069397e+02      -4.364493339024e+01      -1.504671492155e+03       3.098209394553e+02      -2.394459018647e+02      -4.767039339271e+02       3.547204327231e+02      -5.307166731973e+02       3.100314213064e+02 
       3.783019979109e-01       2.131974648902e+02      -4.364065920086e+01      -1.511778286104e+03       3.085382703013e+02      -2.383127967646e+02      -4.736702284229e+02       3.526341402509e+02      -5.262517497602e+02       3.048412107221e+02 
       3.815290677673e-01       2.127952982322e+02      -4.363467454767e+01      -1.518801607996e+03       3.072538684376e+02      -2.371815427303e+02      -4.706582080938e+02       3.505591749821e+02      -5.218326147327e+02       2.997668782874e+02 
       3.847561380041e-01       2.124057094983e+02      -4.362615748082e+01      -1.525742766934e+03       3.059679880314e+02      -2.360523348873e+02      -4.676679038158e+02       3.484956677516e+02      -5.174484950377e+02       2.947884115297e+02 
       3.879832086117e-01       2.120308645721e+02      -4.361501494951e+01      -1.532602997536e+03       3.046808648936e+02      -2.349253214762e+02      -4.646993345305e+02       3.464437390135e+02      -5.130973552386e+02       2.898962289714e+02 
       3.912102795809e-01       2.116620123991e+02      -4.360178862970e+01      -1.539383469593e+03       3.033927188505e+02      -2.338006099106e+02      -4.617525088845e+02       3.444035001649e+02      -5.087847686530e+02       2.850898324656e+02 
       3.944373509029e-01       2.112900444065e+02      -4.358704099850e+01      -1.546085350692e+03       3.021037691929e+02      -2.326783062053e+02      -4.588274351221e+02       3.423750623080e+02      -5.045165581422e+02       2.803690274287e+02 
       3.976644225689e-01       2.109101764264e+02      -4.357109160956e+01      -1.552709785908e+03       3.008142346245e+02      -2.315584962981e+02      -4.559241151688e+02       3.403585334839e+02      -5.002957477666e+02       2.757336076162e+02 
       4.008914945707e-01       2.105292243461e+02      -4.355360838338e+01      -1.559257860024e+03       2.995243322740e+02      -2.304412122715e+02      -4.530425338893e+02       3.383540134904e+02      -4.961178539091e+02       2.711833355058e+02 
       4.041185669001e-01       2.101559288622e+02      -4.353415111432e+01      -1.565730647814e+03       2.982342790086e+02      -2.293264772717e+02      -4.501826733565e+02       3.363616007685e+02      -4.919771471954e+02       2.667179683843e+02 
       4.073456395494e-01       2.097980028642e+02      -4.351233867345e+01      -1.572129222920e+03       2.969442961367e+02      -2.282143201952e+02      -4.473445145271e+02       3.343813933889e+02      -4.878685488380e+02       2.623375545625e+02 
       4.105727125109e-01       2.094488801354e+02      -4.348861067103e+01      -1.578454643491e+03       2.956546666618e+02      -2.271048498264e+02      -4.445280232177e+02       3.324134843297e+02      -4.837960185265e+02       2.580461854855e+02 
       4.137997857774e-01       2.090915391273e+02      -4.346400767243e+01      -1.584707956323e+03       2.943657187621e+02      -2.259982334449e+02      -4.417331541479e+02       3.304579628322e+02      -4.797701340315e+02       2.538509130292e+02 
       4.170268593418e-01       2.087087185913e+02      -4.343958402059e+01      -1.590890207964e+03       2.930777816514e+02      -2.248946396712e+02      -4.389598617878e+02       3.285149180530e+02      -4.758016248494e+02       2.497588569410e+02 
       4.202539331971e-01       2.082878096236e+02      -4.341612526673e+01      -1.597002440763e+03       2.917911832073e+02      -2.237942478223e+02      -4.362080941462e+02       3.265844305994e+02      -4.718982353722e+02       2.457749266497e+02 
       4.234810073366e-01       2.078347281681e+02      -4.339334667875e+01      -1.603045680502e+03       2.905062459878e+02      -2.226972798067e+02      -4.334777734507e+02       3.246665469703e+02      -4.680558238145e+02       2.418952304754e+02 
