# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       2.459926472356e-01      -1.454180745131e+01       1.906364394945e+02       7.659689895622e+01      -6.104473726608e+00       5.370199944165e+01      -8.515223546736e+01      -3.406122191383e-01      -5.319967764076e-01      -5.292586696521e-04       6.066791941366e-05       1.344443950635e-05       1.008685892328e+02 
       2.492196862701e-01      -1.607188044225e+01       1.879292486569e+02       7.634791432632e+01      -6.154417455732e+00       5.360784429665e+01      -8.492249894251e+01      -3.396898187789e-01      -5.303097155811e-01      -5.294436900975e-04       5.815961146714e-05       5.767514254692e-06       9.907722662683e+01 
       2.524467266786e-01      -1.746127044589e+01       1.854016322750e+02       7.610818360785e+01      -6.201958643103e+00       5.351617162790e+01      -8.469878606908e+01      -3.388784671215e-01      -5.288138497594e-01      -5.298996943338e-04       5.604240827760e-05      -1.702757391747e-06       9.731270562573e+01 
       2.556737684087e-01      -1.839311082624e+01       1.834352103492e+02       7.589578961465e+01      -6.242959629117e+00       5.342664769437e+01      -8.448070425933e+01      -3.383524420400e-01      -5.277899340898e-01      -5.310069705381e-04       5.514121638488e-05      -7.663831497055e-06       9.550520012367e+01 
       2.589008114107e-01      -1.867786396845e+01       1.822568300397e+02       7.572035874929e+01      -6.274887711991e+00       5.333788646181e+01      -8.426608159524e+01      -3.382034971656e-01      -5.273857401326e-01      -5.329289059960e-04       5.593367318505e-05      -1.129080152140e-05       9.361661081299e+01 
       2.621278556374e-01      -1.828906430264e+01       1.818951188962e+02       7.558068715717e+01      -6.297265680922e+00       5.324715426393e+01      -8.405046741570e+01      -3.384177121295e-01      -5.275787375211e-01      -5.356330509678e-04       5.847443087123e-05      -1.231154508656e-05       9.164947138475e+01 
       2.653549010438e-01      -1.721091303544e+01       1.823657386439e+02       7.547486259734e+01      -6.309750777559e+00       5.315162924463e+01      -8.382926194846e+01      -3.389742604609e-01      -5.283352542420e-01      -5.390425508071e-04       6.281814163654e-05      -1.050916130112e-05       8.960897340902e+01 
       2.685819475871e-01      -1.542761134786e+01       1.836843509730e+02       7.540097278670e+01      -6.312000243349e+00       5.304848956715e+01      -8.359786545375e+01      -3.398522934868e-01      -5.296216177130e-01      -5.431141391941e-04       6.896366689361e-05      -5.655363400070e-06       8.750030846045e+01 
       2.718089952266e-01      -1.294469529644e+01       1.858408264633e+02       7.535612252818e+01      -6.303962888240e+00       5.293515889806e+01      -8.335206310492e+01      -3.410219506151e-01      -5.313893565624e-01      -5.477618527836e-04       7.691214522980e-05       2.379647575226e-06       8.533157095240e+01 
       2.750360439235e-01      -9.930230705411e+00       1.886285580245e+02       7.532992849658e+01      -6.287808703193e+00       5.281093133256e+01      -8.309057269717e+01      -3.423845732515e-01      -5.334774079305e-01      -5.527346330635e-04       8.620700311514e-05       1.294516895049e-05       8.313296899024e+01 
       2.782630936407e-01      -6.627072811486e+00       1.917505276813e+02       7.530856169281e+01      -6.266729774395e+00       5.267596164965e+01      -8.281346147206e+01      -3.438098375485e-01      -5.356728161312e-01      -5.577296157967e-04       9.619639928799e-05       2.504152102666e-05       8.094488649019e+01 
       2.814901443431e-01      -3.278473826137e+00       1.949092375938e+02       7.527817483092e+01      -6.243923612602e+00       5.253040920146e+01      -8.252080381579e+01      -3.451672699344e-01      -5.377624199633e-01      -5.624205957058e-04       1.062404476539e-04       3.766959339835e-05       7.880776138416e+01 
       2.847171959968e-01      -1.276863798317e-01       1.978071893918e+02       7.522492067051e+01      -6.222587734494e+00       5.237443331735e+01      -8.221267414756e+01      -3.463263837438e-01      -5.395330035731e-01      -5.665035699664e-04       1.156873069514e-04       4.983141424753e-05       7.676203169858e+01 
       2.879442485698e-01       2.609998948641e+00       2.001814603076e+02       7.513678969386e+01      -6.205568625259e+00       5.220844217349e+01      -8.188957022416e+01      -3.471742413583e-01      -5.407996484190e-01      -5.696955996206e-04       1.239722378514e-04       6.062465309411e-05       7.484256534366e+01 
       2.911713020313e-01       4.867969896166e+00       2.019529709502e+02       7.501154368019e+01      -6.193846285710e+00       5.203416704489e+01      -8.155424102987e+01      -3.476912539516e-01      -5.415276617441e-01      -5.720086398354e-04       1.309216057823e-04       6.969122421445e-05       7.305461325999e+01 
       2.943983563519e-01       6.628835762575e+00       2.031035052432e+02       7.485017927714e+01      -6.187782796977e+00       5.185377718868e+01      -8.121018080102e+01      -3.478887356664e-01      -5.417321258458e-01      -5.734853876369e-04       1.365029610042e-04       7.683585987691e-05       7.139362141751e+01 
       2.976254115036e-01       7.875237467411e+00       2.036148862627e+02       7.465369523816e+01      -6.187739843078e+00       5.166944215347e+01      -8.086088427268e+01      -3.477780017837e-01      -5.414281446547e-01      -5.742129449577e-04       1.406832844838e-04       8.187410892973e-05       6.985502943740e+01 
       3.008524674594e-01       8.589815951278e+00       2.034689370977e+02       7.442309031956e+01      -6.194079108380e+00       5.148333153170e+01      -8.050984616852e+01      -3.473704091433e-01      -5.406308221015e-01      -5.742562112773e-04       1.434198791953e-04       8.462152022112e-05       6.843427692092e+01 
       3.040795241936e-01       8.767138066596e+00       2.026621078296e+02       7.415994265351e+01      -6.206997604473e+00       5.129747746611e+01      -8.016034768381e+01      -3.466822902113e-01      -5.393638840694e-01      -5.736914719484e-04       1.447121758450e-04       8.493633962521e-05       6.712552434501e+01 
       3.073065816815e-01       8.511067984799e+00       2.013249004778e+02       7.387114020051e+01      -6.225183167881e+00       5.111265299205e+01      -7.981371278616e+01      -3.457760794255e-01      -5.377301381652e-01      -5.727145639965e-04       1.448425440973e-04       8.325350751221e-05       6.591120926213e+01 
       3.105336398997e-01       7.984165049541e+00       1.996598060449e+02       7.356642244022e+01      -6.246513173452e+00       5.092895490139e+01      -7.947021441943e+01      -3.447389379252e-01      -5.358748368245e-01      -5.715850853388e-04       1.442669881886e-04       8.024535971616e-05       6.476747376005e+01 
       3.137606988253e-01       7.349550928292e+00       1.978700051976e+02       7.325555610498e+01      -6.268857231621e+00       5.074647353877e+01      -7.913011542765e+01      -3.436582870170e-01      -5.339436571759e-01      -5.705535251937e-04       1.434415123551e-04       7.665140872515e-05       6.367039959226e+01 
       3.169877584367e-01       6.770347521362e+00       1.961586789124e+02       7.294830792197e+01      -6.290084950003e+00       5.056529924654e+01      -7.879367867763e+01      -3.426215144190e-01      -5.320822643928e-01      -5.698800507723e-04       1.427902403871e-04       7.315480695313e-05       6.259606849628e+01 
       3.202148187130e-01       6.409142212965e+00       1.947283376357e+02       7.265441023760e+01      -6.308072770771e+00       5.038551911127e+01      -7.846116112746e+01      -3.417157055546e-01      -5.304357924977e-01      -5.698259678729e-04       1.427794238072e-04       7.048368101463e-05       6.152064398810e+01 
       3.234418796343e-01       6.370318802466e+00       1.937084785143e+02       7.237985705679e+01      -6.321441402124e+00       5.020686808461e+01      -7.813217665200e+01      -3.409921879416e-01      -5.290911954071e-01      -5.704994422943e-04       1.436806157000e-04       6.908321856605e-05       6.042919635354e+01 
       3.266689411813e-01       6.648555295164e+00       1.930909785731e+02       7.212359611416e+01      -6.330214391628e+00       5.002841730074e+01      -7.780512701390e+01      -3.404348687866e-01      -5.280257133289e-01      -5.717803530704e-04       1.454613663256e-04       6.900693321316e-05       5.932358394364e+01 
       3.298960033356e-01       7.226378386949e+00       1.928524716624e+02       7.188379473325e+01      -6.334570668822e+00       4.984916438151e+01      -7.747827974091e+01      -3.400202402455e-01      -5.272044918271e-01      -5.735286539564e-04       1.480453903314e-04       7.023433038354e-05       5.820752457176e+01 
       3.331230660794e-01       8.086314740690e+00       1.929695916225e+02       7.165862021596e+01      -6.334689163548e+00       4.966810693794e+01      -7.714990233974e+01      -3.397247392531e-01      -5.265926201053e-01      -5.755917742465e-04       1.513683575315e-04       7.275345490994e-05       5.708473607630e+01 
       3.363501293957e-01       9.210891028936e+00       1.934189722476e+02       7.144623985564e+01      -6.330748805937e+00       4.948424260272e+01      -7.681826231763e+01      -3.395248579655e-01      -5.261552431581e-01      -5.778177125286e-04       1.553642298594e-04       7.654267363260e-05       5.595893630250e+01 
       3.395771932682e-01       1.058127538116e+01       1.941755691780e+02       7.124476293803e+01      -6.322947911364e+00       4.929659455896e+01      -7.648166885984e+01      -3.393967611949e-01      -5.258568433223e-01      -5.800544673906e-04       1.599464746759e-04       8.159230855898e-05       5.483393724482e+01 
       3.428042576809e-01       1.214191411518e+01       1.951689751560e+02       7.105072953072e+01      -6.312008802871e+00       4.910487750914e+01      -7.613955795574e+01      -3.393090905378e-01      -5.256453865863e-01      -5.821722398738e-04       1.649630905689e-04       8.766211775684e-05       5.371609659401e+01 
       3.460313226188e-01       1.379720370723e+01       1.962793089472e+02       7.085896832249e+01      -6.299225300617e+00       4.890956036109e+01      -7.579259446348e+01      -3.392222664203e-01      -5.254507712652e-01      -5.840719728783e-04       1.701641576137e-04       9.430748286344e-05       5.261454839274e+01 
       3.492583880672e-01       1.544951491360e+01       1.973841869022e+02       7.066422147064e+01      -6.285920131217e+00       4.871115014484e+01      -7.544150540640e+01      -3.390962544032e-01      -5.252020263626e-01      -5.856358226125e-04       1.752786920194e-04       1.010718303488e-04       5.153856713584e+01 
       3.524854540120e-01       1.700121835960e+01       1.983612252663e+02       7.046123115639e+01      -6.273416022551e+00       4.851015388303e+01      -7.508701779529e+01      -3.388910519276e-01      -5.248281171212e-01      -5.867436681104e-04       1.800670211475e-04       1.074894779841e-04       5.049742731812e+01 
       3.557125204397e-01       1.835468462048e+01       1.990880401587e+02       7.024473960419e+01      -6.263035703702e+00       4.830707862674e+01      -7.472985866428e+01      -3.385666461873e-01      -5.242580611587e-01      -5.873078381456e-04       1.842689777869e-04       1.131140995255e-04       4.950040343270e+01 
       3.589395873371e-01       1.941325922902e+01       1.994434804230e+02       7.000954548458e+01      -6.256089044094e+00       4.810243112648e+01      -7.437075567603e+01      -3.380834792417e-01      -5.234216269912e-01      -5.872104889266e-04       1.876135781468e-04       1.174680575771e-04       4.855666720721e+01 
       3.621666546917e-01       2.013877851152e+01       1.993803476174e+02       6.975383440563e+01      -6.253114438682e+00       4.789670121221e+01      -7.401047483510e+01      -3.374288689356e-01      -5.222949469812e-01      -5.864504818661e-04       1.900131510007e-04       1.203674702806e-04       4.766922458628e+01 
       3.653937224913e-01       2.058373207551e+01       1.989660606372e+02       6.948104118598e+01      -6.253454595054e+00       4.769035248141e+01      -7.364984158487e+01      -3.366318395686e-01      -5.209260700844e-01      -5.852122681159e-04       1.916310836344e-04       1.220286692338e-04       4.683152529734e+01 
       3.686207907242e-01       2.080840681387e+01       1.982778968443e+02       6.919505209979e+01      -6.256349376965e+00       4.748384628226e+01      -7.328968648554e+01      -3.357249558777e-01      -5.193691799654e-01      -5.836706208351e-04       1.926410106197e-04       1.226913270753e-04       4.603619716089e+01 
       3.718478593789e-01       2.087308968321e+01       1.973931336849e+02       6.889975343378e+01      -6.261038647519e+00       4.727764395330e+01      -7.293084008307e+01      -3.347408361134e-01      -5.176784927382e-01      -5.820088525882e-04       1.932057499486e-04       1.226042251425e-04       4.527586796442e+01 
       3.750749284447e-01       2.083806767831e+01       1.963890486752e+02       6.859903143937e+01      -6.266762269201e+00       4.707220685296e+01      -7.257413292514e+01      -3.337120558294e-01      -5.159082239478e-01      -5.804239389878e-04       1.935205693527e-04       1.220178526539e-04       4.454316550166e+01 
       3.783019979109e-01       2.076362783832e+01       1.953429193918e+02       6.829677234405e+01      -6.272760103903e+00       4.686799631918e+01      -7.222039557933e+01      -3.326712116431e-01      -5.141125572584e-01      -5.791100091783e-04       1.937488561176e-04       1.211821295342e-04       4.383071754473e+01 
       3.815290677673e-01       2.070573179844e+01       1.943264101755e+02       6.799655741041e+01      -6.278323639222e+00       4.666539218530e+01      -7.187031304201e+01      -3.316479796952e-01      -5.123411589893e-01      -5.781980007057e-04       1.940636755217e-04       1.203242039610e-04       4.313175321748e+01 
       3.847561380041e-01       2.069225955179e+01       1.933747430913e+02       6.769998817997e+01      -6.283079528690e+00       4.646424504699e+01      -7.152362526894e+01      -3.306530017926e-01      -5.106141935225e-01      -5.777197940160e-04       1.945304963379e-04       1.195966466402e-04       4.244340563324e+01 
       3.879832086117e-01       2.073987940014e+01       1.925085905350e+02       6.740787577212e+01      -6.286788241645e+00       4.626419422599e+01      -7.117969492045e+01      -3.296893390274e-01      -5.089400106883e-01      -5.775677926039e-04       1.951817683059e-04       1.190968067906e-04       4.176436661035e+01 
       3.912102795809e-01       2.086523037392e+01       1.917485868892e+02       6.712102919871e+01      -6.289210597007e+00       4.606487845707e+01      -7.083788369027e+01      -3.287600541996e-01      -5.073269392534e-01      -5.776873442763e-04       1.960505104589e-04       1.189339887986e-04       4.109333200631e+01 
       3.944373509029e-01       2.108495153313e+01       1.911153665577e+02       6.684025752513e+01      -6.290107413552e+00       4.586593651882e+01      -7.049755322994e+01      -3.278681873373e-01      -5.057833176621e-01      -5.779913471005e-04       1.971691725368e-04       1.192271750430e-04       4.042899769396e+01 
       3.976644225689e-01       2.141568190706e+01       1.906295639190e+02       6.656636976380e+01      -6.289239509912e+00       4.566700715683e+01      -7.015806523260e+01      -3.270167790381e-01      -5.043174752503e-01      -5.784257181770e-04       1.985804515652e-04       1.200634674564e-04       3.977005956553e+01 
       4.008914945707e-01       2.187406055457e+01       1.903118134256e+02       6.630017492430e+01      -6.286367704586e+00       4.546772912752e+01      -6.981878137316e+01      -3.262088807162e-01      -5.029377510319e-01      -5.788925389932e-04       2.003179358714e-04       1.215726649975e-04       3.911521347337e+01 
       4.041185669001e-01       2.246807381489e+01       1.901717691032e+02       6.604201016626e+01      -6.281372362241e+00       4.526781496205e+01      -6.947918350784e+01      -3.254447525388e-01      -5.016468485824e-01      -5.793485432295e-04       2.023810561615e-04       1.237986032796e-04       3.846377033133e+01 
       4.073456395494e-01       2.316764315387e+01       1.901707804701e+02       6.579013671422e+01      -6.274659751576e+00       4.506730179602e+01      -6.913928219133e+01      -3.247124177054e-01      -5.004227470531e-01      -5.797180148267e-04       2.047049129562e-04       1.266109140503e-04       3.781774673246e+01 
       4.105727125109e-01       2.393222584742e+01       1.902569179721e+02       6.554224517088e+01      -6.266780714219e+00       4.486631595855e+01      -6.879923334351e+01      -3.239965223656e-01      -4.992366065956e-01      -5.799679347515e-04       2.071693852895e-04       1.297818798383e-04       3.717990303550e+01 
       4.137997857774e-01       2.472127886915e+01       1.903782516271e+02       6.529602616169e+01      -6.258286096321e+00       4.466498382200e+01      -6.845919286203e+01      -3.232817234853e-01      -4.980596198111e-01      -5.800436508107e-04       2.096668766561e-04       1.331367274845e-04       3.655299965099e+01 
       4.170268593418e-01       2.549425918187e+01       1.904828514159e+02       6.504917029107e+01      -6.249726744347e+00       4.446343172575e+01      -6.811931666675e+01      -3.225526569669e-01      -4.968629360347e-01      -5.799024659785e-04       2.120886519636e-04       1.364488781047e-04       3.593979696614e+01 
       4.202539331971e-01       2.621062369827e+01       1.905187873006e+02       6.479936819700e+01      -6.241653505071e+00       4.426178603079e+01      -6.777976067639e+01      -3.217939797765e-01      -4.956177364817e-01      -5.795119305152e-04       2.143254068255e-04       1.395327419600e-04       3.534305538750e+01 
       4.234810073366e-01       2.682982930715e+01       1.904341292010e+02       6.454431056074e+01      -6.234617225557e+00       4.406017308786e+01      -6.744068078918e+01      -3.209903488800e-01      -4.942951926896e-01      -5.788060063541e-04       2.162689754432e-04       1.421822347387e-04       3.476553531935e+01 
       4.267080817540e-01       2.731491662376e+01       1.901815622115e+02       6.428189976566e+01      -6.229121138638e+00       4.385871959441e+01      -6.710223834237e+01      -3.201278433392e-01      -4.928691245499e-01      -5.777528130493e-04       2.178220085975e-04       1.442015194156e-04       3.420972433370e+01 
       4.299351564429e-01       2.766679388844e+01       1.897625381146e+02       6.401227521640e+01      -6.225165354259e+00       4.365755576727e+01      -6.676465186619e+01      -3.192076683487e-01      -4.913412046476e-01      -5.764064335002e-04       2.189941842811e-04       1.456025511578e-04       3.367522695018e+01 
       4.331622313972e-01       2.790911187702e+01       1.892077969371e+02       6.373691979319e+01      -6.222447817316e+00       4.345681397119e+01      -6.642817425853e+01      -3.182401076297e-01      -4.897298701277e-01      -5.748425837659e-04       2.198521098543e-04       1.464821098908e-04       3.315991627509e+01 
       4.363893066110e-01       2.806583129853e+01       1.885484778527e+02       6.345733470468e+01      -6.220662354661e+00       4.325662659428e+01      -6.609305889492e+01      -3.172356065825e-01      -4.880537983771e-01      -5.731597516529e-04       2.204601155027e-04       1.469597472869e-04       3.266164175603e+01 
       4.396163820786e-01       2.816091289726e+01       1.878157200643e+02       6.317502110430e+01      -6.219502792993e+00       4.305712602409e+01      -6.575955912813e+01      -3.162045462773e-01      -4.863316428725e-01      -5.714547170865e-04       2.208944865792e-04       1.471333818587e-04       3.217825288554e+01 
       4.428434577944e-01       2.821831739417e+01       1.870406627963e+02       6.289148014602e+01      -6.218662958860e+00       4.285844465896e+01      -6.542792833428e+01      -3.151573715452e-01      -4.845820593679e-01      -5.698151512930e-04       2.212093059833e-04       1.471117486990e-04       3.170759912489e+01 
       4.460705337531e-01       2.826200555635e+01       1.862544452647e+02       6.260821298157e+01      -6.217836678668e+00       4.266071488643e+01      -6.509841986668e+01      -3.141044850897e-01      -4.828237127256e-01      -5.683275869116e-04       2.214916756478e-04       1.470030136064e-04       3.124752994784e+01 
       4.492976099492e-01       2.831593814234e+01       1.854882067315e+02       6.232672074159e+01      -6.216717778682e+00       4.246406909346e+01      -6.477128711000e+01      -3.130563118165e-01      -4.810752695162e-01      -5.670899424551e-04       2.218064950519e-04       1.469272975472e-04       3.079589482987e+01 
       4.525246863779e-01       2.839985193943e+01       1.847675611791e+02       6.204823815064e+01      -6.215053738197e+00       4.226860101199e+01      -6.444670666994e+01      -3.120213421716e-01      -4.793519959189e-01      -5.661665481089e-04       2.222084163887e-04       1.469705638668e-04       3.035090084033e+01 
       4.557517630340e-01       2.851620418823e+01       1.840955198070e+02       6.177291029035e+01      -6.212811522184e+00       4.207424619570e+01      -6.412454120440e+01      -3.110002274270e-01      -4.776552821488e-01      -5.655260927208e-04       2.226974396584e-04       1.471441984386e-04       2.991221795341e+01 
       4.589788399129e-01       2.866303415933e+01       1.834693147580e+02       6.150060358679e+01      -6.210014212872e+00       4.188089979378e+01      -6.380457310544e+01      -3.099916115251e-01      -4.759829665979e-01      -5.650700884845e-04       2.232724262734e-04       1.474590178427e-04       2.947989016525e+01 
       4.622059170097e-01       2.883838111307e+01       1.828861782030e+02       6.123118451156e+01      -6.206684892527e+00       4.168845693379e+01      -6.348658474460e+01      -3.089941355618e-01      -4.743328899353e-01      -5.647444525005e-04       2.239134509552e-04       1.479150220790e-04       2.905396148284e+01 
       4.654329943200e-01       2.904028430981e+01       1.823433423043e+02       6.096451951291e+01      -6.202846643426e+00       4.149681275584e+01      -6.317035851335e+01      -3.080064434797e-01      -4.727028899835e-01      -5.644728994160e-04       2.246301916961e-04       1.485122111475e-04       2.863447591200e+01 
       4.686600718394e-01       2.926678303267e+01       1.818380392178e+02       6.070047505048e+01      -6.198522547858e+00       4.130586237551e+01      -6.285567679294e+01      -3.070271666968e-01      -4.710908062731e-01      -5.641688965918e-04       2.254010153365e-04       1.492505850483e-04       2.822147745059e+01 
       4.718871495634e-01       2.951591650839e+01       1.813675011029e+02       6.043891757425e+01      -6.193735688125e+00       4.111550094317e+01      -6.254232196572e+01      -3.060549474476e-01      -4.694944783345e-01      -5.637777918348e-04       2.262259218764e-04       1.501301437812e-04       2.781501009306e+01 
       4.751142274880e-01       2.978572403206e+01       1.809289601215e+02       6.017971354328e+01      -6.188509146537e+00       4.092562357497e+01      -6.223007641236e+01      -3.050884507385e-01      -4.679117451289e-01      -5.632130525059e-04       2.270946640294e-04       1.511508873464e-04       2.741511783614e+01 
       4.783413056091e-01       3.007366236784e+01       1.805189161799e+02       5.992269780889e+01      -6.182874807054e+00       4.073614313199e+01      -6.191875672009e+01      -3.041262214547e-01      -4.663402503499e-01      -5.624314122857e-04       2.279958559222e-04       1.523019991639e-04       2.702186226657e+01 
       4.815683839227e-01       3.037340587850e+01       1.801291141370e+02       5.966749991689e+01      -6.176921710437e+00       4.054708757451e+01      -6.160840158893e+01      -3.031664355795e-01      -4.647764649458e-01      -5.614214853004e-04       2.289084336884e-04       1.535726626538e-04       2.663541901888e+01 
       4.847954624249e-01       3.067711837204e+01       1.797493999002e+02       5.941366741030e+01      -6.170761722964e+00       4.035853079458e+01      -6.129913841144e+01      -3.022070624421e-01      -4.632163497781e-01      -5.602271071633e-04       2.298204421611e-04       1.548974090432e-04       2.625600928812e+01 
       4.880225411120e-01       3.097695969019e+01       1.793696143992e+02       5.916074764601e+01      -6.164506770692e+00       4.017054681575e+01      -6.099109480902e+01      -3.012461140692e-01      -4.616558548915e-01      -5.589023607740e-04       2.307108174739e-04       1.562221554325e-04       2.588385440144e+01 
       4.912496199804e-01       3.126508971570e+01       1.789795986008e+02       5.890828798260e+01      -6.158268779717e+00       3.998320968149e+01      -6.068439841334e+01      -3.002815614979e-01      -4.600909730278e-01      -5.574688792921e-04       2.315465405936e-04       1.575138827886e-04       2.551917567348e+01 
       4.944766990264e-01       3.153366829486e+01       1.785691934013e+02       5.865583577864e+01      -6.152159676172e+00       3.979659341478e+01      -6.037917683498e+01      -2.993113945524e-01      -4.585176644791e-01      -5.559813149107e-04       2.323287501076e-04       1.587196467992e-04       2.516219442057e+01 
       4.977037782467e-01       3.177485527225e+01       1.781282397562e+02       5.840293841320e+01      -6.146291386227e+00       3.961077204942e+01      -6.007555771700e+01      -2.983335945173e-01      -4.569318912453e-01      -5.544613007897e-04       2.330232883951e-04       1.597944732638e-04       2.481313197895e+01 
       5.009308576378e-01       3.198081050157e+01       1.776465785856e+02       5.814914326709e+01      -6.140775836084e+00       3.942581960782e+01      -5.977366866940e+01      -2.973461626024e-01      -4.553296346823e-01      -5.529737364083e-04       2.336096608837e-04       1.606740319967e-04       2.447220965303e+01 
       5.041579371964e-01       3.214372032974e+01       1.771140852934e+02       5.789399930599e+01      -6.135724589898e+00       3.924180997120e+01      -5.947363707337e+01      -2.963470909090e-01      -4.537068556516e-01      -5.515402549264e-04       2.340656651200e-04       1.613361205446e-04       2.413964749926e+01 
       5.073850169194e-01       3.226062477917e+01       1.765269515100e+02       5.763734722331e+01      -6.131182883050e+00       3.905879231799e+01      -5.917554490093e+01      -2.953356837602e-01      -4.520621098549e-01      -5.501830587974e-04       2.343918703977e-04       1.617488584613e-04       2.381543412383e+01 
       5.106120968035e-01       3.233904020698e+01       1.758950019729e+02       5.737965727385e+01      -6.127052785000e+00       3.887676236997e+01      -5.887937604791e+01      -2.943141460303e-01      -4.503994370004e-01      -5.489015787276e-04       2.346087712891e-04       1.619441261930e-04       2.349905859873e+01 
       5.138391768459e-01       3.238784735658e+01       1.752298369734e+02       5.712148172656e+01      -6.123217719885e+00       3.869570893138e+01      -5.858510166305e+01      -2.932850401103e-01      -4.487236146004e-01      -5.476855674308e-04       2.347391395414e-04       1.619879618062e-04       2.318994488987e+01 
       5.170662570434e-01       3.241592698391e+01       1.745430567646e+02       5.686337281908e+01      -6.119561111810e+00       3.851562079627e+01      -5.829269289287e+01      -2.922509278217e-01      -4.470394201677e-01      -5.465128224535e-04       2.348040390208e-04       1.619224930332e-04       2.288751698361e+01 
       5.202933373932e-01       3.243215984606e+01       1.738462616187e+02       5.660588279873e+01      -6.115966384844e+00       3.833648675865e+01      -5.800212089807e+01      -2.912143726939e-01      -4.453516209673e-01      -5.453839130895e-04       2.348262414742e-04       1.617921247809e-04       2.259119888967e+01 
       5.235204178925e-01       3.244542668985e+01       1.731510518334e+02       5.634956389005e+01      -6.112316963022e+00       3.815829560117e+01      -5.771335679326e+01      -2.901779263012e-01      -4.436649945119e-01      -5.442652510116e-04       2.348370580541e-04       1.616401233688e-04       2.230041457394e+01 
       5.267474985386e-01       3.246460829513e+01       1.724690276827e+02       5.609496830905e+01      -6.108496270348e+00       3.798103610645e+01      -5.742637175909e+01      -2.891441726676e-01      -4.419843074975e-01      -5.431579748074e-04       2.348586912139e-04       1.615319575699e-04       2.201458804558e+01 
       5.299745793286e-01       3.249858539736e+01       1.718117894429e+02       5.584264828028e+01      -6.104387730795e+00       3.780469709072e+01      -5.714113692213e+01      -2.881156531201e-01      -4.403143271893e-01      -5.420501293094e-04       2.349127741133e-04       1.614989385366e-04       2.173314327217e+01 
       5.332016602601e-01       3.255623760420e+01       1.711909358923e+02       5.559315590930e+01      -6.099874783831e+00       3.762926733605e+01      -5.685762342032e+01      -2.870949511134e-01      -4.386598305305e-01      -5.409206506517e-04       2.350215092059e-04       1.616076736291e-04       2.145550431638e+01 
       5.364287413304e-01       3.264334178683e+01       1.706139851969e+02       5.534684876946e+01      -6.094882242319e+00       3.745473673407e+01      -5.657580496368e+01      -2.860837938845e-01      -4.370240647724e-01      -5.397701081279e-04       2.352059603576e-04       1.618792267136e-04       2.118125355006e+01 
       5.396558225370e-01       3.275583092657e+01       1.700755093108e+02       5.510346718772e+01      -6.089466182820e+00       3.728109869292e+01      -5.629566324429e+01      -2.850813775907e-01      -4.354054660651e-01      -5.385973631506e-04       2.354558802824e-04       1.622919646304e-04       2.091047569037e+01 
       5.428829038776e-01       3.288769025924e+01       1.695675186366e+02       5.486262938433e+01      -6.083708653598e+00       3.710834729422e+01      -5.601718159381e+01      -2.840863558525e-01      -4.338014936510e-01      -5.373807825601e-04       2.357490665267e-04       1.628128683460e-04       2.064335487364e+01 
       5.461099853497e-01       3.303290505991e+01       1.690820235844e+02       5.462395357160e+01      -6.077691702939e+00       3.693647664237e+01      -5.574034331143e+01      -2.830973936762e-01      -4.322096289748e-01      -5.361539546834e-04       2.360747025107e-04       1.634100574146e-04       2.038007521628e+01 
       5.493370669509e-01       3.318546058320e+01       1.686110345576e+02       5.438705796981e+01      -6.071497379150e+00       3.676548082981e+01      -5.546513172824e+01      -2.821131651769e-01      -4.306273409569e-01      -5.348946770671e-04       2.364219716544e-04       1.640618986762e-04       2.012082081136e+01 
       5.525641486792e-01       3.333934209337e+01       1.681465619566e+02       5.415156081232e+01      -6.065207730556e+00       3.659535393816e+01      -5.519153014344e+01      -2.811323245442e-01      -4.290520996562e-01      -5.336240135771e-04       2.367589935120e-04       1.647348038039e-04       1.986577580773e+01 
       5.557912305321e-01       3.348853483078e+01       1.676806161835e+02       5.391708035299e+01      -6.058904805505e+00       3.642609007181e+01      -5.491952187843e+01      -2.801535362153e-01      -4.274813757008e-01      -5.323209003476e-04       2.370846294960e-04       1.653866450656e-04       1.961512429789e+01 
       5.590183125076e-01       3.362702406824e+01       1.672052076371e+02       5.368323482577e+01      -6.052670652360e+00       3.625768332265e+01      -5.464909024209e+01      -2.791754862602e-01      -4.259126499662e-01      -5.310069705381e-04       2.373669991604e-04       1.659946507140e-04       1.936905040963e+01 
       5.622453946035e-01       3.374879504442e+01       1.667123467086e+02       5.344964249532e+01      -6.046587319506e+00       3.609012777342e+01      -5.438021854501e+01      -2.781968174830e-01      -4.243433811254e-01      -5.296714075688e-04       2.376163497915e-04       1.665263710095e-04       1.912773825708e+01 
