# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       2.369128599624e-02      -1.568493583088e+02      -2.883744835692e+02      -2.619595367195e+01      -3.664434385927e+00       3.609493009465e+01      -2.589382872670e+01      -4.198152179673e+01      -6.357539159068e+00      -2.441135228685e+02       7.389796804441e-02       2.655044980425e-01       1.426708395775e-01       4.424165955999e+03       1.300223457613e+04 
       2.382564473976e-02      -1.579821297543e+02      -2.903516602849e+02      -2.624133454121e+01      -3.696850607122e+00       3.647317501240e+01      -2.596188493891e+01      -4.254151232252e+01      -6.540189587107e+00      -2.459042052027e+02       7.464843658934e-02       2.669803742553e-01       1.438422239429e-01       4.413057457304e+03       1.296958367755e+04 
       2.396012176342e-02      -1.591086226295e+02      -2.923145241030e+02      -2.628088604360e+01      -3.729232995713e+00       3.685282939484e+01      -2.602810065311e+01      -4.310438097113e+01      -6.725129072157e+00      -2.476867921124e+02       7.540254292087e-02       2.684482906040e-01       1.450095361506e-01       4.401830924381e+03       1.293658590570e+04 
       2.409471955666e-02      -1.602287466262e+02      -2.942628865457e+02      -2.631450290874e+01      -3.761579619959e+00       3.723388425112e+01      -2.609248065764e+01      -4.367010538585e+01      -6.912348840263e+00      -2.494611776186e+02       7.616031891945e-02       2.699082590436e-01       1.461727443201e-01       4.390488656285e+03       1.290324802007e+04 
       2.422944066933e-02      -1.613424108606e+02      -2.961965577992e+02      -2.634207891953e+01      -3.793888544898e+00       3.761633077596e+01      -2.615502967594e+01      -4.423866339608e+01      -7.101840259795e+00      -2.512272551666e+02       7.692176515438e-02       2.713602790048e-01       1.473318148632e-01       4.379032953908e+03       1.286957678549e+04 
       2.436428771324e-02      -1.624495238734e+02      -2.981153466395e+02      -2.636350691554e+01      -3.826157832086e+00       3.800016027171e+01      -2.621575236710e+01      -4.481003308973e+01      -7.293594872757e+00      -2.529849176038e+02       7.768690382811e-02       2.728043618736e-01       1.484867050829e-01       4.367466120145e+03       1.283557897274e+04 
       2.449926336379e-02      -1.635499935859e+02      -3.000190603440e+02      -2.637867873780e+01      -3.858385539316e+00       3.838536424791e+01      -2.627465330198e+01      -4.538419277328e+01      -7.487604361768e+00      -2.547340571476e+02       7.845574461862e-02       2.742405065114e-01       1.496373819600e-01       4.355790460095e+03       1.280126135900e+04 
       2.463437036160e-02      -1.646437272904e+02      -3.019075047022e+02      -2.638748517359e+01      -3.890569720327e+00       3.877193433253e+01      -2.633173700874e+01      -4.596112099176e+01      -7.683860593898e+00      -2.564745653750e+02       7.922829891180e-02       2.756687356898e-01       1.507838136142e-01       4.344008281229e+03       1.276663072857e+04 
       2.476961151422e-02      -1.657306343860e+02      -3.037804894580e+02      -2.638981855069e+01      -3.922708479323e+00       3.915986239378e+01      -2.638700802636e+01      -4.654079661641e+01      -7.882355394091e+00      -2.582063370877e+02       8.000457809351e-02       2.770890385924e-01       1.519259562097e-01       4.332121904953e+03       1.273169390655e+04 
       2.490498969791e-02      -1.668106565191e+02      -3.056378893456e+02      -2.638560105916e+01      -3.954800570502e+00       3.954914088454e+01      -2.644047239163e+01      -4.712319971170e+01      -8.083078761564e+00      -2.599293127828e+02       8.078460322763e-02       2.785014357136e-01       1.530637989302e-01       4.320133790474e+03       1.269645812244e+04 
       2.504050785947e-02      -1.678837565414e+02      -3.074796216717e+02      -2.637477433560e+01      -3.986845178008e+00       3.993976269375e+01      -2.649213713078e+01      -4.770831123419e+01      -8.286019480093e+00      -2.616434631483e+02       8.156838513073e-02       2.799059612112e-01       1.541973520228e-01       4.308046489767e+03       1.266093087786e+04 
       2.517616901810e-02      -1.689498972718e+02      -3.093056034384e+02      -2.635727950536e+01      -4.018841495436e+00       4.033172094891e+01      -2.654200917096e+01      -4.829611243135e+01      -8.491166463254e+00      -2.633487590974e+02       8.235593518869e-02       2.813026361489e-01       1.553265949929e-01       4.295862561148e+03       1.262511969317e+04 
       2.531197626734e-02      -1.700090411610e+02      -3.111157505736e+02      -2.633305683757e+01      -4.050788718240e+00       4.072500891697e+01      -2.659009541828e+01      -4.888658479202e+01      -8.698508810210e+00      -2.650451712853e+02       8.314727503466e-02       2.826914924073e-01       1.564515267020e-01       4.283584568056e+03       1.258903210375e+04 
       2.544793277713e-02      -1.710611502249e+02      -3.129099778756e+02      -2.630204569905e+01      -4.082686043658e+00       4.111962008408e+01      -2.663640267011e+01      -4.947971011815e+01      -8.908035770989e+00      -2.667326700717e+02       8.394241491594e-02       2.840725419414e-01       1.575721585359e-01       4.271215079412e+03       1.255267566103e+04 
       2.558404179583e-02      -1.721061860660e+02      -3.146881989694e+02      -2.626418452239e+01      -4.114532670607e+00       4.151554808725e+01      -2.668093764810e+01      -5.007547047303e+01      -9.119736748760e+00      -2.684112255145e+02       8.474138785155e-02       2.854458166318e-01       1.586884904947e-01       4.258756669897e+03       1.251605793355e+04 
       2.572030665240e-02      -1.731441098099e+02      -3.164503262762e+02      -2.621941079629e+01      -4.146327799595e+00       4.191278681397e+01      -2.672370703006e+01      -5.067384821251e+01      -9.333601341387e+00      -2.700808073553e+02       8.554419441080e-02       2.868113494975e-01       1.598005009452e-01       4.246211920401e+03       1.247918650793e+04 
       2.585673075862e-02      -1.741748821379e+02      -3.181962709348e+02      -2.616766099955e+01      -4.178070632610e+00       4.231133029234e+01      -2.676471737425e+01      -5.127482599764e+01      -9.549619298738e+00      -2.717413849768e+02       8.635085508824e-02       2.881691616022e-01       1.609082007040e-01       4.233583418346e+03       1.244206899011e+04 
       2.599331761136e-02      -1.751984632296e+02      -3.199259427600e+02      -2.610887056799e+01      -4.209760373013e+00       4.271117281121e+01      -2.680397519625e+01      -5.187838676041e+01      -9.767780566517e+00      -2.733929274381e+02       8.716139208634e-02       2.895192751486e-01       1.620115783851e-01       4.220873758111e+03       1.240471300646e+04 
       2.613007079499e-02      -1.762148127345e+02      -3.216392502094e+02      -2.604297389507e+01      -4.241396225421e+00       4.311230883364e+01      -2.684148688011e+01      -5.248451379034e+01      -9.988075264063e+00      -2.750354033839e+02       8.797583842413e-02       2.908617231556e-01       1.631106453746e-01       4.208085541430e+03       1.236712620502e+04 
       2.626699398383e-02      -1.772238989874e+02      -3.233361191331e+02      -2.596992076055e+01      -4.272977578128e+00       4.351473326672e+01      -2.687725912584e+01      -5.309319118081e+01      -1.021049328243e+01      -2.766687928830e+02       8.879419410160e-02       2.921965266871e-01       1.642054016723e-01       4.195221338220e+03       1.232931613979e+04 
       2.640409094464e-02      -1.782257229841e+02      -3.250165420243e+02      -2.588971950288e+01      -4.304504480898e+00       4.391844208326e+01      -2.691129976295e+01      -5.370440531772e+01      -1.043502314465e+01      -2.782931181723e+02       8.961649099922e-02       2.935237290094e-01       1.652958689114e-01       4.182283583129e+03       1.229128996558e+04 
       2.654136553932e-02      -1.792202929718e+02      -3.266805258580e+02      -2.580239130718e+01      -4.335977139592e+00       4.432343164549e+01      -2.694361686857e+01      -5.431814336692e+01      -1.066165321096e+01      -2.799084110982e+02       9.044275131942e-02       2.948433739581e-01       1.663820801110e-01       4.169274685834e+03       1.225305476343e+04 
       2.667882172759e-02      -1.802076169605e+02      -3.283280768179e+02      -2.570795685702e+01      -4.367395768742e+00       4.472969858830e+01      -2.697421841452e+01      -5.493439285347e+01      -1.089037202659e+01      -2.815147035628e+02       9.127299669536e-02       2.961555053689e-01       1.674640557656e-01       4.156197063559e+03       1.221461763653e+04 
       2.681646356983e-02      -1.811877027639e+02      -3.299592002930e+02      -2.560643631566e+01      -4.398760591722e+00       4.513723977375e+01      -2.700311229349e+01      -5.555314166110e+01      -1.112116834229e+01      -2.831120275223e+02       9.210725957680e-02       2.974601653694e-01       1.685418408494e-01       4.143053141535e+03       1.217598571165e+04 
       2.695429522998e-02      -1.821605579892e+02      -3.315739007948e+02      -2.549784932543e+01      -4.430071840909e+00       4.554605229218e+01      -2.703030634580e+01      -5.617437805267e+01      -1.135403105002e+01      -2.847004149538e+02       9.294553996372e-02       2.987573881173e-01       1.696154444712e-01       4.129845353513e+03       1.213716614050e+04 
       2.709232097856e-02      -1.831261899829e+02      -3.331721819965e+02      -2.538221497474e+01      -4.461329757869e+00       4.595613353850e+01      -2.705580828081e+01      -5.679809066111e+01      -1.158894930358e+01      -2.862798979222e+02       9.378788169175e-02       3.000472157403e-01       1.706849116051e-01       4.116576142232e+03       1.209816610127e+04 
       2.723054519580e-02      -1.840846058426e+02      -3.347540466609e+02      -2.525955180778e+01      -4.492534593523e+00       4.636748112339e+01      -2.707962576464e+01      -5.742426852068e+01      -1.182591238490e+01      -2.878505085148e+02       9.463431664132e-02       3.013297034599e-01       1.717502633150e-01       4.103247959959e+03       1.205899280021e+04 
       2.736897237493e-02      -1.850358124263e+02      -3.363194965709e+02      -2.512987777380e+01      -4.523686608343e+00       4.678009295298e+01      -2.710176634384e+01      -5.805290105617e+01      -1.206490981724e+01      -2.894122788611e+02       9.548485619831e-02       3.026048831566e-01       1.728115434365e-01       4.089863269112e+03       1.201965347325e+04 
       2.750760712546e-02      -1.859798162984e+02      -3.378685325675e+02      -2.499321023341e+01      -4.554786072531e+00       4.719396721294e+01      -2.712223747844e+01      -5.868397811651e+01      -1.230593133910e+01      -2.909652411464e+02       9.633953338176e-02       3.038727986660e-01       1.738687730335e-01       4.076424542786e+03       1.198015538780e+04 
       2.764645417674e-02      -1.869166237735e+02      -3.394011544679e+02      -2.484956594035e+01      -4.585833266218e+00       4.760910234112e+01      -2.714104656242e+01      -5.931748993092e+01      -1.254896687455e+01      -2.925094275766e+02       9.719837950281e-02       3.051335040709e-01       1.749219851251e-01       4.062934265381e+03       1.194050584450e+04 
       2.778551838153e-02      -1.878462388987e+02      -3.409173573800e+02      -2.469895606702e+01      -4.616828437333e+00       4.802549733898e+01      -2.715820099034e+01      -5.995342774821e+01      -1.279400645582e+01      -2.940448676771e+02       9.806142814979e-02       3.063870323904e-01       1.759712229774e-01       4.049394756671e+03       1.190071166020e+04 
       2.792480471975e-02      -1.887686560005e+02      -3.424171178537e+02      -2.454136712627e+01      -4.647771640193e+00       4.844315261983e+01      -2.717370873231e+01      -6.059178594548e+01      -1.304103968135e+01      -2.955715778645e+02       9.892870038657e-02       3.076334377074e-01       1.770165190403e-01       4.035807498004e+03       1.186077718850e+04 
       2.806431830242e-02      -1.896838661830e+02      -3.439004058393e+02      -2.437677751968e+01      -4.678662876149e+00       4.886206924768e+01      -2.718757786718e+01      -6.123256021315e+01      -1.329005620308e+01      -2.970895705165e+02       9.980024061806e-02       3.088727735355e-01       1.780579495992e-01       4.022173719144e+03       1.182070604368e+04 
       2.820406437562e-02      -1.905918600604e+02      -3.453671898537e+02      -2.420516461783e+01      -4.709502154194e+00       4.928224864576e+01      -2.719981635423e+01      -6.187574670908e+01      -1.354104590183e+01      -2.985988578045e+02       1.006760801554e-01       3.101051059128e-01       1.790955693061e-01       4.008494650932e+03       1.178050184326e+04 
       2.834404832474e-02      -1.914926277473e+02      -3.468174368813e+02      -2.402650469367e+01      -4.740289491055e+00       4.970369254075e+01      -2.721043206511e+01      -6.252134212282e+01      -1.379399885310e+01      -3.000994517150e+02       1.015562417704e-01       3.113304786748e-01       1.801294316748e-01       3.994771525592e+03       1.174016820880e+04 
