# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  156       6.155626319962e-10       1.431327398529e-13      -6.174221127816e-12       1.036652546064e-15       2.981338163154e-12       5.453181974657e-13      -3.566354940389e-15 
  157       6.197988164235e-10       1.421522851142e-13      -6.158603138977e-12       1.051293742787e-15       2.926963463026e-12       5.378646256745e-13      -3.507566988888e-15 
  158       6.240008037014e-10       1.411236516697e-13      -6.139523396380e-12       1.066067183048e-15       2.873870956474e-12       5.305390521613e-13      -3.448615784740e-15 
  159       6.281670297257e-10       1.400488599289e-13      -6.116951775188e-12       1.080973228986e-15       2.821979580281e-12       5.233275125797e-13      -3.389371897187e-15 
  160       6.322958837538e-10       1.389300492181e-13      -6.090860011267e-12       1.096012225638e-15       2.771200450262e-12       5.162148687802e-13      -3.329697490736e-15 
  161       6.363858173577e-10       1.377694301550e-13      -6.061221581566e-12       1.111184463683e-15       2.721455072907e-12       5.091881382136e-13      -3.269481286118e-15 
  162       6.404356837733e-10       1.365691333244e-13      -6.028011248041e-12       1.126490064734e-15       2.672732099964e-12       5.022468585931e-13      -3.208747227842e-15 
  163       6.444444271838e-10       1.353313505401e-13      -5.991205550905e-12       1.141929085157e-15       2.625035334162e-12       4.953936025822e-13      -3.147555188659e-15 
  164       6.484109753866e-10       1.340583845661e-13      -5.950783004861e-12       1.157501551517e-15       2.578365758822e-12       4.886307028745e-13      -3.085966738719e-15 
  165       6.523342395049e-10       1.327526506591e-13      -5.906724139025e-12       1.173207460047e-15       2.532721474757e-12       4.819602459016e-13      -3.024045159295e-15 
  166       6.562131136993e-10       1.314166781105e-13      -5.859011536831e-12       1.189046776111e-15       2.488097637181e-12       4.753840655406e-13      -2.961855456511e-15 
  167       6.600464748791e-10       1.300531117891e-13      -5.807629875952e-12       1.205019433665e-15       2.444486392609e-12       4.689037368218e-13      -2.899464375066e-15 
  168       6.638331824138e-10       1.286647136826e-13      -5.752565968209e-12       1.221125334730e-15       2.401876815769e-12       4.625205696363e-13      -2.836940411962e-15 
  169       6.675720778447e-10       1.272543644408e-13      -5.693808799491e-12       1.237364348848e-15       2.360254846503e-12       4.562356024437e-13      -2.774353830224e-15 
  170       6.712619845961e-10       1.258250649171e-13      -5.631349569665e-12       1.253736312553e-15       2.319603226675e-12       4.500495959799e-13      -2.711776672637e-15 
  171       6.749017076873e-10       1.243799377110e-13      -5.565181732491e-12       1.270241028832e-15       2.279901437071e-12       4.439630269643e-13      -2.649282775459e-15 
  172       6.784900334432e-10       1.229222287106e-13      -5.495301035537e-12       1.286878266592e-15       2.241125634311e-12       4.379760818080e-13      -2.586947782157e-15 
  173       6.820257292067e-10       1.214553086345e-13      -5.421705560095e-12       1.303647760123e-15       2.203248587752e-12       4.320886503212e-13      -2.524849157129e-15 
  174       6.855075430496e-10       1.199826745742e-13      -5.344395761091e-12       1.320549208565e-15       2.166239616390e-12       4.263003194207e-13      -2.463066199427e-15 
  175       6.889342034841e-10       1.185079515364e-13      -5.263374507004e-12       1.337582275370e-15       2.130064525769e-12       4.206103668379e-13      -2.401680056489e-15 
  176       6.923044191747e-10       1.170348939853e-13      -5.178647119776e-12       1.354746587769e-15       2.094685544887e-12       4.150177548261e-13      -2.340773737860e-15 
  177       6.956168786491e-10       1.155673873846e-13      -5.090221414730e-12       1.372041736233e-15       2.060061263098e-12       4.095211238684e-13      -2.280432128921e-15 
  178       6.988702500100e-10       1.141094497402e-13      -4.998107740481e-12       1.389467273945e-15       2.026146567019e-12       4.041187863853e-13      -2.220742004613e-15 
  179       7.020631806466e-10       1.126652331419e-13      -4.902319018854e-12       1.407022716257e-15       1.992892577435e-12       3.988087204423e-13      -2.161792043163e-15 
  180       7.051943865907e-10       1.112388762598e-13      -4.802869413228e-12       1.424707520218e-15       1.960256441145e-12       3.935890337692e-13      -2.103655889825e-15 
  181       7.082629291318e-10       1.098340454991e-13      -4.699770131831e-12       1.442521022444e-15       1.928231708685e-12       3.884594102079e-13      -2.046339813981e-15 
  182       7.112679596867e-10       1.084543602489e-13      -4.593033366733e-12       1.460462495272e-15       1.896820255732e-12       3.834197664248e-13      -1.989830908068e-15 
  183       7.142086321722e-10       1.071035396373e-13      -4.482673670043e-12       1.478531165645e-15       1.866022618557e-12       3.784697874034e-13      -1.934113615313e-15 
  184       7.170841030465e-10       1.057854035247e-13      -4.368707988775e-12       1.496726214513e-15       1.835837967223e-12       3.736089218842e-13      -1.879169681029e-15 
  185       7.198935313511e-10       1.045038734972e-13      -4.251155699707e-12       1.515046776216e-15       1.806264078793e-12       3.688363778051e-13      -1.824978103910e-15 
  186       7.226360787522e-10       1.032629738594e-13      -4.130038644248e-12       1.533491937881e-15       1.777297310529e-12       3.641511177408e-13      -1.771515087325e-15 
  187       7.253109095826e-10       1.020668326284e-13      -4.005381163298e-12       1.552060738809e-15       1.748932573100e-12       3.595518543430e-13      -1.718753990614e-15 
  188       7.279171908829e-10       1.009196825264e-13      -3.877210132111e-12       1.570752169871e-15       1.721163303781e-12       3.550370457803e-13      -1.666665280382e-15 
  189       7.304540924440e-10       9.982586197456e-14      -3.745554995155e-12       1.589565172893e-15       1.693981439659e-12       3.506048911780e-13      -1.615216481795e-15 
  190       7.329207868478e-10       9.878981608579e-14      -3.610447800978e-12       1.608498640054e-15       1.667377390837e-12       3.462533260583e-13      -1.564372129874e-15 
  191       7.353164495095e-10       9.781609765838e-14      -3.471923237071e-12       1.627551413273e-15       1.641340013636e-12       3.419800177797e-13      -1.514093720793e-15 
  192       7.376402587190e-10       9.690936816913e-14      -3.330018664726e-12       1.646722283600e-15       1.615856583799e-12       3.377823609776e-13      -1.464339663170e-15 
  193       7.398913956824e-10       9.607439876667e-14      -3.184774153903e-12       1.666009990611e-15       1.590912769693e-12       3.336574730037e-13      -1.415065229363e-15 
  194       7.420690445643e-10       9.531607126475e-14      -3.036232518088e-12       1.685413221796e-15       1.566492605515e-12       3.296021893662e-13      -1.366222506767e-15 
  195       7.441723925286e-10       9.463937913552e-14      -2.884439349162e-12       1.704930611952e-15       1.542578464493e-12       3.256130591695e-13      -1.317760349108e-15 
  196       7.462006297807e-10       9.404942850279e-14      -2.729443052255e-12       1.724560742571e-15       1.519151032093e-12       3.216863405545e-13      -1.269624327736e-15 
  197       7.481529496090e-10       9.355143913535e-14      -2.571294880617e-12       1.744302141237e-15       1.496189279217e-12       3.178179961379e-13      -1.221756682923e-15 
  198       7.500285484267e-10       9.315074544026e-14      -2.410048970475e-12       1.764153281013e-15       1.473670435411e-12       3.140036884528e-13      -1.174096275158e-15 
  199       7.518266258130e-10       9.285279745607e-14      -2.245762375896e-12       1.784112579833e-15       1.451569962067e-12       3.102387753883e-13      -1.126578536438e-15 
  200       7.535463845555e-10       9.266316184619e-14      -2.078495103651e-12       1.804178399894e-15       1.429861525626e-12       3.065183056294e-13      -1.079135421568e-15 
  201       7.551870884672e-10       9.258725637801e-14      -1.908307026862e-12       1.824349078991e-15       1.408522156005e-12       3.028380023806e-13      -1.031710995209e-15 
  202       7.567482403558e-10       9.262953015888e-14      -1.735248307756e-12       1.844623028281e-15       1.387548188224e-12       2.991973023269e-13      -9.843095350730e-16 
  203       7.582294168627e-10       9.279422669088e-14      -1.559368357230e-12       1.864998640336e-15       1.366940409159e-12       2.955965252077e-13      -9.369507748689e-16 
  204       7.596302120398e-10       9.308564532611e-14      -1.380718920058e-12       1.885474257318e-15       1.346698963263e-12       2.920359034154e-13      -8.896545748977e-16 
  205       7.609502375628e-10       9.350814147233e-14      -1.199354100523e-12       1.906048170462e-15       1.326823341101e-12       2.885155803564e-13      -8.424409195617e-16 
  206       7.621891229427e-10       9.406612679850e-14      -1.015330388056e-12       1.926718619561e-15       1.307312367872e-12       2.850356088113e-13      -7.953299148707e-16 
  207       7.633465157389e-10       9.476406944041e-14      -8.287066828763e-13       1.947483792457e-15       1.288164191944e-12       2.815959492964e-13      -7.483417859491e-16 
  208       7.644220817714e-10       9.560649420630e-14      -6.395443216264e-13       1.968341824521e-15       1.269376273376e-12       2.781964684240e-13      -7.014968745424e-16 
  209       7.654155053332e-10       9.659798278239e-14      -4.479071030108e-13       1.989290798140e-15       1.250945372452e-12       2.748369372638e-13      -6.548156365242e-16 
  210       7.663264894025e-10       9.774317393856e-14      -2.538613134332e-13       2.010328742207e-15       1.232867538208e-12       2.715170297029e-13      -6.083186394027e-16 
  211       7.671547558556e-10       9.904676373385e-14      -5.747575263463e-14       2.031453631598e-15       1.215138096956e-12       2.682363208074e-13      -5.620265598278e-16 
  212       7.679000456789e-10       1.005135057222e-13       1.411782406693e-13       2.052663386669e-15       1.197751640820e-12       2.649942851827e-13      -5.159601810979e-16 
  213       7.685621191814e-10       1.021482111578e-13       3.420267631504e-13       2.073955872730e-15       1.180702016258e-12       2.617902953345e-13      -4.701403906664e-16 
  214       7.691407562072e-10       1.039557492010e-13       5.449933212304e-13       2.095328899540e-15       1.163982312593e-12       2.586236200298e-13      -4.245881776486e-16 
  215       7.696357563478e-10       1.059410471236e-13       7.499988054434e-13       2.116780220788e-15       1.147584850544e-12       2.554934226574e-13      -3.793246303287e-16 
  216       7.700469391547e-10       1.081090905149e-13       9.569614647981e-13       2.138307533579e-15       1.131501170748e-12       2.523987595888e-13      -3.343709336665e-16 
  217       7.703741443516e-10       1.104649234866e-13       1.165796881140e-12       2.159908477921e-15       1.115722022297e-12       2.493385785392e-13      -2.897483668039e-16 
  218       7.706172320471e-10       1.130136488789e-13       1.376417943514e-12       2.181580636210e-15       1.100237351257e-12       2.463117169279e-13      -2.454783005722e-16 
  219       7.707760829465e-10       1.157604284663e-13       1.588734822526e-12       2.203321532716e-15       1.085036289206e-12       2.433169002398e-13      -2.015821949985e-16 
  220       7.708505985650e-10       1.187104831624e-13       1.802654944707e-12       2.225128633069e-15       1.070107141753e-12       2.403527403854e-13      -1.580815968125e-16 
  221       7.708407014397e-10       1.218690932264e-13       2.018082966873e-12       2.246999343743e-15       1.055437377076e-12       2.374177340624e-13      -1.149981369537e-16 
  222       7.707463353419e-10       1.252415984680e-13       2.234920750490e-12       2.268931011543e-15       1.041013614442e-12       2.345102611159e-13      -7.235352807757e-17 
  223       7.705674654898e-10       1.288333984533e-13       2.453067336033e-12       2.290920923091e-15       1.026821612741e-12       2.316285828995e-13      -3.016956206290e-17 
  224       7.703040977341e-10       1.326495855227e-13       2.672424247472e-12       2.312966412698e-15       1.012849025739e-12       2.287712864554e-13       1.153538290438e-17 
  225       7.699563370462e-10       1.366938172044e-13       2.892911837708e-12       2.335065194742e-15       9.990938884117e-13       2.259386521773e-13       5.275706540830e-17 
  226       7.695243332018e-10       1.409693716923e-13       3.114453944559e-12       2.357215051670e-15       9.855566540983e-13       2.231313709188e-13       9.349535207058e-17 
  227       7.690082624025e-10       1.454795078522e-13       3.336972642240e-12       2.379413727271e-15       9.722374719639e-13       2.203501055035e-13       1.337507998451e-16 
  228       7.684083275324e-10       1.502274645526e-13       3.560388228411e-12       2.401658926428e-15       9.591361821178e-13       2.175954901481e-13       1.735246668217e-16 
  229       7.677247584166e-10       1.552164599966e-13       3.784619211238e-12       2.423948314854e-15       9.462523107285e-13       2.148681298844e-13       2.128189230300e-16 
  230       7.669578120781e-10       1.604496910527e-13       4.009582296440e-12       2.446279518842e-15       9.335850651397e-13       2.121685999813e-13       2.516362612427e-16 
  231       7.661077729956e-10       1.659303325869e-13       4.235192374343e-12       2.468650125004e-15       9.211333289862e-13       2.094974453675e-13       2.899801077801e-16 
  232       7.651749533614e-10       1.716615367930e-13       4.461362506937e-12       2.491057680017e-15       9.088956573099e-13       2.068551800539e-13       3.278546333130e-16 
  233       7.641596933384e-10       1.776464325249e-13       4.688003914924e-12       2.513499690369e-15       8.968702716757e-13       2.042422865552e-13       3.652647636671e-16 
  234       7.630623613182e-10       1.838881246275e-13       4.915025964774e-12       2.535973622098e-15       8.850550552873e-13       2.016592153128e-13       4.022161906261e-16 
  235       7.618833541784e-10       1.903896932681e-13       5.142336155777e-12       2.558476900538e-15       8.734475481032e-13       1.991063841171e-13       4.387153827363e-16 
  236       7.606230975405e-10       1.971541932674e-13       5.369840107099e-12       2.581006910064e-15       8.620449419525e-13       1.965841775293e-13       4.747695961093e-16 
  237       7.592820460270e-10       2.041846534317e-13       5.597441544829e-12       2.603560993835e-15       8.508440756511e-13       1.940929463042e-13       5.103868852268e-16 
  238       7.578606835194e-10       2.114840758833e-13       5.825042289039e-12       2.626136453535e-15       8.398414301170e-13       1.916330068122e-13       5.455761137433e-16 
  239       7.563595234155e-10       2.190554353925e-13       6.052542240832e-12       2.648730549122e-15       8.290331234870e-13       1.892046404618e-13       5.803469652908e-16 
  240       7.547791088873e-10       2.269016787085e-13       6.279839369397e-12       2.671340498567e-15       8.184149062320e-13       1.868080931216e-13       6.147099542817e-16 
  241       7.531200131384e-10       2.350257238910e-13       6.506829699062e-12       2.693963477600e-15       8.079821562730e-13       1.844435745429e-13       6.486764367132e-16 
  242       7.513828396615e-10       2.434304596416e-13       6.733407296349e-12       2.716596619454e-15       7.977298740974e-13       1.821112577817e-13       6.822586209707e-16 
  243       7.495682224963e-10       2.521187446348e-13       6.959464257023e-12       2.739237014607e-15       7.876526778745e-13       1.798112786212e-13       7.154695786314e-16 
  244       7.476768264865e-10       2.610934068496e-13       7.184890693149e-12       2.761881710529e-15       7.777447985713e-13       1.775437349941e-13       7.483232552685e-16 
  245       7.457093475381e-10       2.703572429009e-13       7.409574720141e-12       2.784527711421e-15       7.680000750690e-13       1.753086864049e-13       7.808344812545e-16 
  246       7.436665128766e-10       2.799130173706e-13       7.633402443821e-12       2.807171977963e-15       7.584119492784e-13       1.731061533517e-13       8.130189825653e-16 
  247       7.415490813046e-10       2.897634621392e-13       7.856257947465e-12       2.829811427056e-15       7.489734612558e-13       1.709361167495e-13       8.448933915836e-16 
  248       7.393578434594e-10       2.999112757168e-13       8.078023278864e-12       2.852442931567e-15       7.396772443193e-13       1.687985173513e-13       8.764752579027e-16 
  249       7.370936220706e-10       3.103591225749e-13       8.298578437368e-12       2.875063320068e-15       7.305155201644e-13       1.666932551713e-13       9.077830591305e-16 
