# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
  289       5.728909023470e-10       9.141966727863e-13       1.449832241199e-11       0.000000000000e+00       4.716535103593e-13       1.012549382247e-13       1.807401177484e-15       1.560203633213e-03       1.648068485795e-08       1.254577480473e-14       3.380283485457e-09 
  290       5.687339630195e-10       9.351372850705e-13       1.459420737794e-11       0.000000000000e+00       4.665538794485e-13       9.994012712576e-14       1.822483054800e-15       1.563781381560e-03       1.640167748213e-08       1.239120545314e-14       3.363311767543e-09 
  291       5.645522214033e-10       9.562855831699e-13       1.468581738301e-11       0.000000000000e+00       4.615264589663e-13       9.863513782902e-14       1.837196345432e-15       1.567341797479e-03       1.632332300980e-08       1.223902858586e-14       3.346463573796e-09 
  292       5.603469536484e-10       9.776360861751e-13       1.477310962488e-11       0.000000000000e+00       4.565706297713e-13       9.734023860091e-14       1.851546687679e-15       1.570880275256e-03       1.624559601544e-08       1.208921373326e-14       3.329734179981e-09 
  293       5.561194555280e-10       9.991831412009e-13       1.485604206899e-11       0.000000000000e+00       4.516856973509e-13       9.605569406799e-14       1.865540058772e-15       1.574392077982e-03       1.616846951483e-08       1.194172776370e-14       3.313118557020e-09 
  294       5.518710425169e-10       1.020920921938e-12       1.493457346057e-11       0.000000000000e+00       4.468708909664e-13       9.478176514349e-14       1.879182778306e-15       1.577872336385e-03       1.609191494822e-08       1.179653485431e-14       3.296611367668e-09 
  295       5.476030498704e-10       1.042843427203e-12       1.500866333669e-11       0.000000000000e+00       4.421253627972e-13       9.351870895381e-14       1.892481511672e-15       1.581316047653e-03       1.601590216352e-08       1.165359646178e-14       3.280206963192e-09 
  296       5.433168327031e-10       1.064944479493e-12       1.507827203831e-11       0.000000000000e+00       4.374481870850e-13       9.226677876505e-14       1.905443273486e-15       1.584718074259e-03       1.594039939945e-08       1.151287129303e-14       3.263899380048e-09 
  297       5.390137660680e-10       1.087217723534e-12       1.514336072231e-11       0.000000000000e+00       4.328383592786e-13       9.102622390955e-14       1.918075431021e-15       1.588073142789e-03       1.586537326875e-08       1.137431527606e-14       3.247682336553e-09 
  298       5.346952450347e-10       1.109656624835e-12       1.520389137354e-11       0.000000000000e+00       4.282947951784e-13       8.979728971238e-14       1.930385707638e-15       1.591375842770e-03       1.579078874134e-08       1.123788153062e-14       3.231549229564e-09 
  299       5.303626847688e-10       1.132254468238e-12       1.525982681689e-11       0.000000000000e+00       4.238163300804e-13       8.858021741785e-14       1.942382186215e-15       1.594620625494e-03       1.571660912751e-08       1.110352033901e-14       3.215493131158e-09 
  300       5.260175206104e-10       1.155004356469e-12       1.531113072930e-11       0.000000000000e+00       4.194017179210e-13       8.737524411610e-14       1.954073312579e-15       1.597801802843e-03       1.564279606111e-08       1.097117911681e-14       3.199506785301e-09 
  301       5.216612081531e-10       1.177899208691e-12       1.535776765180e-11       0.000000000000e+00       4.150496304215e-13       8.618260266955e-14       1.965467898938e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  302       5.172952233224e-10       1.200931759056e-12       1.539970300161e-11       0.000000000000e+00       4.107586562322e-13       8.500252163944e-14       1.976575127311e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  303       5.129210624551e-10       1.224094555255e-12       1.543690308413e-11       0.000000000000e+00       4.065273000772e-13       8.383522521237e-14       1.987404552955e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  304       5.085402423775e-10       1.247379957069e-12       1.546933510500e-11       0.000000000000e+00       4.023539818987e-13       8.268093312681e-14       1.997966107804e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  305       5.041543004849e-10       1.270780134923e-12       1.549696718215e-11       0.000000000000e+00       3.982370360015e-13       8.153986059960e-14       2.008270103892e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  306       4.997647948196e-10       1.294287068437e-12       1.551976835786e-11       0.000000000000e+00       3.941747101974e-13       8.041221825251e-14       2.018327236789e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  307       4.953733041503e-10       1.317892544974e-12       1.553770861075e-11       0.000000000000e+00       3.901651649494e-13       7.929821203872e-14       2.028148589026e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  308       4.909814280508e-10       1.341588158196e-12       1.555075886792e-11       0.000000000000e+00       3.862064725168e-13       7.819804316939e-14       2.037745633534e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  309       4.865907869787e-10       1.365365306615e-12       1.555889101688e-11       0.000000000000e+00       3.822966160989e-13       7.711190804012e-14       2.047130237067e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  310       4.822030223541e-10       1.389215192142e-12       1.556207791768e-11       0.000000000000e+00       3.784334889802e-13       7.603999815752e-14       2.056314663639e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  311       4.778197966387e-10       1.413128818639e-12       1.556029341495e-11       0.000000000000e+00       3.746148936740e-13       7.498250006571e-14       2.065311577949e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  312       4.734426804507e-10       1.437097436840e-12       1.555351671794e-11       0.000000000000e+00       3.708389553630e-13       7.393955732343e-14       2.074131280108e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  313       4.690728079594e-10       1.461113904879e-12       1.554174574083e-11       0.000000000000e+00       3.671053851758e-13       7.291115463625e-14       2.082773260957e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  314       4.647112056550e-10       1.485171388060e-12       1.552498440496e-11       0.000000000000e+00       3.634142738540e-13       7.189722820457e-14       2.091234261619e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  315       4.603589038110e-10       1.509262917285e-12       1.550323834395e-11       0.000000000000e+00       3.597656823972e-13       7.089770306871e-14       2.099511006909e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  316       4.560169364242e-10       1.533381388152e-12       1.547651492107e-11       0.000000000000e+00       3.561596417158e-13       6.991249298886e-14       2.107600205363e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  317       4.516863411548e-10       1.557519560057e-12       1.544482324671e-11       0.000000000000e+00       3.525961522847e-13       6.894150032490e-14       2.115498549270e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  318       4.473681592662e-10       1.581670055294e-12       1.540817419572e-11       0.000000000000e+00       3.490751837972e-13       6.798461591633e-14       2.123202714696e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  319       4.430634355651e-10       1.605825358156e-12       1.536658042489e-11       0.000000000000e+00       3.455966748181e-13       6.704171896213e-14       2.130709361513e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  320       4.387732183414e-10       1.629977814031e-12       1.532005639033e-11       0.000000000000e+00       3.421605324374e-13       6.611267690069e-14       2.138015133432e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  321       4.344985593086e-10       1.654119628507e-12       1.526861836486e-11       0.000000000000e+00       3.387666319238e-13       6.519734528964e-14       2.145116658026e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  322       4.302405135432e-10       1.678242866469e-12       1.521228445549e-11       0.000000000000e+00       3.354148163784e-13       6.429556768580e-14       2.152010546763e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  323       4.260001394250e-10       1.702339451201e-12       1.515107462077e-11       0.000000000000e+00       3.321048963880e-13       6.340717552501e-14       2.158693395032e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  324       4.217784985772e-10       1.726401163483e-12       1.508501068820e-11       0.000000000000e+00       3.288366496787e-13       6.253198800206e-14       2.165161782173e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  325       4.175766558063e-10       1.750419640696e-12       1.501411637172e-11       0.000000000000e+00       3.256098207697e-13       6.166981195059e-14       2.171412271504e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  326       4.133956790419e-10       1.774386375915e-12       1.493841728901e-11       0.000000000000e+00       3.224241206264e-13       6.082044172291e-14       2.177441410353e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  327       4.092366392770e-10       1.798292717018e-12       1.485794097901e-11       0.000000000000e+00       3.192792263142e-13       5.998365906997e-14       2.183245730081e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  328       4.051006105079e-10       1.822129865776e-12       1.477271691925e-11       0.000000000000e+00       3.161747806519e-13       5.915923302118e-14       2.188821746117e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  329       4.009886696741e-10       1.845888876962e-12       1.468277654331e-11       0.000000000000e+00       3.131103918656e-13       5.834691976436e-14       2.194165957981e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  330       3.969018965984e-10       1.869560657446e-12       1.458815325822e-11       0.000000000000e+00       3.100856332415e-13       5.754646252558e-14       2.199274849318e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
