# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
 1111       1.594029481197e-10       2.181709753277e-12      -8.920149852820e-12       0.000000000000e+00       4.227365484343e-15      -1.253185040895e-16       1.018951298445e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1112       1.596199530680e-10       2.152708588511e-12      -8.817168531097e-12       0.000000000000e+00       4.212481232026e-15      -1.254100988457e-16       1.000733372320e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1113       1.598274489545e-10       2.124226460197e-12      -8.712345715584e-12       0.000000000000e+00       4.197660438302e-15      -1.253879678567e-16       9.824632192537e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1114       1.600252731018e-10       2.096273807991e-12      -8.605736474569e-12       0.000000000000e+00       4.182902759470e-15      -1.252558984040e-16       9.641442940621e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1115       1.602132619433e-10       2.068861129259e-12      -8.497396317402e-12       0.000000000000e+00       4.168207846151e-15      -1.250177082654e-16       9.457800765401e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1116       1.603912510209e-10       2.041998979194e-12      -8.387381195515e-12       0.000000000000e+00       4.153575343270e-15      -1.246772457859e-16       9.273740715166e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1117       1.605590749833e-10       2.015697970930e-12      -8.275747503440e-12       0.000000000000e+00       4.139004890045e-15      -1.242383899485e-16       9.089298089099e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1118       1.607165675847e-10       1.989968775656e-12      -8.162552079834e-12       0.000000000000e+00       4.124496119967e-15      -1.237050504448e-16       8.904508437835e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1119       1.608635616821e-10       1.964822122736e-12      -8.047852208492e-12       0.000000000000e+00       4.110048660784e-15      -1.230811677464e-16       8.719407564015e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1120       1.609998892345e-10       1.940268799821e-12      -7.931705619375e-12       0.000000000000e+00       4.095662134492e-15      -1.223707131752e-16       8.534031522844e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1121       1.611253813003e-10       1.916319652967e-12      -7.814170489621e-12       0.000000000000e+00       4.081336157310e-15      -1.215776889743e-16       8.348416622646e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1122       1.612398680362e-10       1.892985586750e-12      -7.695305444572e-12       0.000000000000e+00       4.067070339670e-15      -1.207061283793e-16       8.162599425419e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1123       1.613431786949e-10       1.870277564379e-12      -7.575169558792e-12       0.000000000000e+00       4.052864286200e-15      -1.197600956886e-16       7.976616747395e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1124       1.614351416233e-10       1.848206607815e-12      -7.453822357084e-12       0.000000000000e+00       4.038717595709e-15      -1.187436863346e-16       7.790505659593e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1125       1.615155842613e-10       1.826783797888e-12      -7.331323815513e-12       0.000000000000e+00       4.024629861171e-15      -1.176610269541e-16       7.604303488373e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1126       1.615843331393e-10       1.806020274406e-12      -7.207734362427e-12       0.000000000000e+00       4.010600669706e-15      -1.165162754598e-16       7.418047815998e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1127       1.616412138768e-10       1.785927236277e-12      -7.083114879472e-12       0.000000000000e+00       3.996629602570e-15      -1.153136211105e-16       7.231776481186e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1128       1.616860511807e-10       1.766515941624e-12      -6.957526702616e-12       0.000000000000e+00       3.982716235136e-15      -1.140572845824e-16       7.045527579665e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1129       1.617187058594e-10       1.747795757828e-12      -6.831029923616e-12       0.000000000000e+00       3.968860181600e-15      -1.127510274810e-16       6.859339228393e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1130       1.617391863945e-10       1.729768283812e-12      -6.703678268289e-12       0.000000000000e+00       3.955061229775e-15      -1.113966737835e-16       6.673248853735e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1131       1.617475388102e-10       1.712433151913e-12      -6.575524153976e-12       0.000000000000e+00       3.941319208014e-15      -1.099955693991e-16       6.487293895175e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1132       1.617438097891e-10       1.695789970975e-12      -6.446620383933e-12       0.000000000000e+00       3.927633940628e-15      -1.085490710168e-16       6.301512041354e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1133       1.617280466746e-10       1.679838326287e-12      -6.317020148198e-12       0.000000000000e+00       3.914005247883e-15      -1.070585461297e-16       6.115941230605e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1134       1.617002974717e-10       1.664577779514e-12      -6.186777024446e-12       0.000000000000e+00       3.900432945979e-15      -1.055253730600e-16       5.930619651484e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1135       1.616606108497e-10       1.650007868629e-12      -6.055944978856e-12       0.000000000000e+00       3.886916847048e-15      -1.039509409835e-16       5.745585743305e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1136       1.616090361431e-10       1.636128107843e-12      -5.924578366962e-12       0.000000000000e+00       3.873456759134e-15      -1.023366499546e-16       5.560878196677e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1137       1.615456233537e-10       1.622937987542e-12      -5.792731934520e-12       0.000000000000e+00       3.860052486188e-15      -1.006839109307e-16       5.376535954034e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1138       1.614704231521e-10       1.610436974214e-12      -5.660460818365e-12       0.000000000000e+00       3.846703828053e-15      -9.899414579690e-17       5.192598210170e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1139       1.613834868796e-10       1.598624510385e-12      -5.527820547272e-12       0.000000000000e+00       3.833410580453e-15      -9.726878739101e-17       5.009104412773e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1140       1.612848665497e-10       1.587500014550e-12      -5.394867042815e-12       0.000000000000e+00       3.820172534981e-15      -9.550927952790e-17       4.826094262959e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1141       1.611746148499e-10       1.577062881103e-12      -5.261656620229e-12       0.000000000000e+00       3.806989479090e-15      -9.371707702434e-17       4.643607715805e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1142       1.610527851434e-10       1.567312480273e-12      -5.128245989269e-12       0.000000000000e+00       3.793861196080e-15      -9.189364572371e-17       4.461684980885e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1143       1.609194314706e-10       1.558248158054e-12      -4.994692255068e-12       0.000000000000e+00       3.780787465083e-15      -9.004046252066e-17       4.280366522801e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1144       1.607746085510e-10       1.549869236139e-12      -4.861052919001e-12       0.000000000000e+00       3.767768061060e-15      -8.815901538585e-17       4.099693061721e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1145       1.606183717851e-10       1.542175011849e-12      -4.727385879542e-12       0.000000000000e+00       3.754802754778e-15      -8.625080339057e-17       3.919705573906e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1146       1.604507772554e-10       1.535164758067e-12      -4.593749433126e-12       0.000000000000e+00       3.741891312811e-15      -8.431733673154e-17       3.740445292251e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1147       1.602718817290e-10       1.528837723172e-12      -4.460202275006e-12       0.000000000000e+00       3.729033497518e-15      -8.236013675550e-17       3.561953706816e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1148       1.600817426583e-10       1.523193130968e-12      -4.326803500118e-12       0.000000000000e+00       3.716229067037e-15      -8.038073598400e-17       3.384272565357e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1149       1.598804181837e-10       1.518230180619e-12      -4.193612603937e-12       0.000000000000e+00       3.703477775272e-15      -7.838067813803e-17       3.207443873866e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1150       1.596679671346e-10       1.513948046579e-12      -4.060689483337e-12       0.000000000000e+00       3.690779371883e-15      -7.636151816276e-17       3.031509897100e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1151       1.594444490313e-10       1.510345878525e-12      -3.928094437453e-12       0.000000000000e+00       3.678133602272e-15      -7.432482225221e-17       2.856513159115e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1152       1.592099240866e-10       1.507422801290e-12      -3.795888168543e-12       0.000000000000e+00       3.665540207572e-15      -7.227216787394e-17       2.682496443804e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1153       1.589644532079e-10       1.505177914795e-12      -3.664131782841e-12       0.000000000000e+00       3.652998924638e-15      -7.020514379380e-17       2.509502795425e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
