# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       5.783808068188e-01       2.781569552550e+01       3.322404953551e+02       3.714557324889e+02      -2.212728548343e+01       1.732443396902e+02       1.291813611094e+02      -2.612867038750e+02      -1.931350425152e+02      -1.733789742994e+02       6.996889828770e-01      -3.544312123265e-01      -2.591142618978e-01       4.498284853283e+01       1.322834734954e+02 
       5.816078895955e-01       2.801088593226e+01       3.314253357680e+02       3.698939671159e+02      -2.210892825309e+01       1.724017101153e+02       1.286833456332e+02      -2.599726836679e+02      -1.922689832195e+02      -1.722089643023e+02       6.968587251230e-01      -3.535475114128e-01      -2.586012235436e-01       4.444815743746e+01       1.307110787381e+02 
       5.848349724791e-01       2.819223498000e+01       3.305815045952e+02       3.683283417564e+02      -2.209070651650e+01       1.715643540456e+02       1.281867955992e+02      -2.586673104996e+02      -1.914073232973e+02      -1.710528219747e+02       6.940403035540e-01      -3.526584352281e-01      -2.580814310893e-01       4.392299908901e+01       1.291667174397e+02 
       5.880620554678e-01       2.836610850379e+01       3.297270718859e+02       3.667670001741e+02      -2.207245409323e+01       1.707322934545e+02       1.276918238414e+02      -2.573706185867e+02      -1.905502198440e+02      -1.699089089253e+02       6.912336959673e-01      -3.517644944290e-01      -2.575556018447e-01       4.340679959563e+01       1.276487019488e+02 
       5.912891385599e-01       2.853887235123e+01       3.288801076378e+02       3.652180861476e+02      -2.205400480282e+01       1.699055503175e+02       1.271985432046e+02      -2.560826421251e+02      -1.896978299852e+02      -1.687755867861e+02       6.884389348128e-01      -3.508661996718e-01      -2.570244297790e-01       4.289898508822e+01       1.261553446063e+02 
       5.945162217538e-01       2.871689236083e+01       3.280586819160e+02       3.636897434291e+02      -2.203519246480e+01       1.690841466087e+02       1.267070665434e+02      -2.548034153333e+02      -1.888503108277e+02      -1.676512171816e+02       6.856559978880e-01      -3.499640285939e-01      -2.564886105690e-01       4.239898166582e+01       1.246849577474e+02 
       5.977433050477e-01       2.890652606507e+01       3.272808409506e+02       3.621901049585e+02      -2.201585112255e+01       1.682681042151e+02       1.262175065397e+02      -2.535329722864e+02      -1.880078192371e+02      -1.665341636926e+02       6.828849079646e-01      -3.490584798967e-01      -2.559488495696e-01       4.190621598193e+01       1.232358552728e+02 
       6.009703884401e-01       2.911160222354e+01       3.265573991721e+02       3.607240038027e+02      -2.199588291583e+01       1.674574211345e+02       1.257299319078e+02      -2.522713057424e+02      -1.871704349799e+02      -1.654233883965e+02       6.801256542262e-01      -3.481499458234e-01      -2.554056466206e-01       4.142027522236e+01       1.218068232320e+02 
       6.041974719294e-01       2.932987486224e+01       3.258817982191e+02       3.592883458781e+02      -2.197535356996e+01       1.666520378883e+02       1.252443055743e+02      -2.510183092463e+02      -1.863380526327e+02      -1.643192910291e+02       6.773782463505e-01      -3.472385231540e-01      -2.548590011527e-01       4.094113229271e+01       1.203977819462e+02 
       6.074245555139e-01       2.955820449391e+01       3.252449244579e+02       3.578788711690e+02      -2.195435287107e+01       1.658518865706e+02       1.247605749380e+02      -2.497738617507e+02      -1.855105395362e+02      -1.632224828125e+02       6.746426854763e-01      -3.463242773572e-01      -2.543088272026e-01       4.046881684351e+01       1.190088185849e+02 
       6.106516391923e-01       2.979345163925e+01       3.246376642535e+02       3.564913196361e+02      -2.193297060531e+01       1.650568992754e+02       1.242786874196e+02      -2.485378421961e+02      -1.846877630428e+02      -1.621335749713e+02       6.719189596484e-01      -3.454072625160e-01      -2.537550587322e-01       4.000335849453e+01       1.176400202951e+02 
       6.138787229631e-01       3.003247681953e+01       3.240509039905e+02       3.551214312810e+02      -2.191129655885e+01       1.642670080985e+02       1.237985903851e+02      -2.473101295453e+02      -1.838695904621e+02      -1.610531786950e+02       6.692070916385e-01      -3.444875440991e-01      -2.531976205948e-01       3.954478690770e+01       1.162914742248e+02 
       6.171058068246e-01       3.027214055320e+01       3.234755300286e+02       3.537649460472e+02      -2.188942051786e+01       1.634821451118e+02       1.233202312658e+02      -2.460906027399e+02      -1.830558891584e+02      -1.599819052258e+02       6.665070700608e-01      -3.435651870060e-01      -2.526364575688e-01       3.909313169139e+01       1.149632675319e+02 
       6.203328907757e-01       3.050930334956e+01       3.229024287331e+02       3.524176039306e+02      -2.186743226854e+01       1.627022424111e+02       1.228435574289e+02      -2.448791407327e+02      -1.822465264617e+02      -1.589203657632e+02       6.638188949152e-01      -3.426402453196e-01      -2.520714728744e-01       3.864842249784e+01       1.136554873870e+02 
       6.235599748148e-01       3.074082573560e+01       3.223224864678e+02       3.510751448793e+02      -2.184542159709e+01       1.619272320803e+02       1.223685163046e+02      -2.436756224763e+02      -1.814413697045e+02      -1.578691715268e+02       6.611425667711e-01      -3.417127736921e-01      -2.515026004734e-01       3.821068896677e+01       1.123682209274e+02 
       6.267870589406e-01       3.096356822973e+01       3.217265896128e+02       3.497333088824e+02      -2.182347828975e+01       1.611570462247e+02       1.218950552600e+02      -2.424799269021e+02      -1.806402862389e+02      -1.568289337259e+02       6.584780953064e-01      -3.407828484089e-01      -2.509297646499e-01       3.777996072818e+01       1.111015553120e+02 
       6.300141431517e-01       3.117439132476e+01       3.211056245113e+02       3.483878359032e+02      -2.180169213274e+01       1.603916169180e+02       1.214231217055e+02      -2.412919329746e+02      -1.798431433980e+02      -1.558002635883e+02       6.558254708431e-01      -3.398505235528e-01      -2.503529005043e-01       3.735626742408e+01       1.098555777014e+02 
       6.662947331891e-01       3.272822188365e+01       3.123942684046e+02       3.329935056562e+02      -2.156884121443e+01       1.521071681573e+02       1.162297806824e+02      -2.284537807014e+02      -1.711544309724e+02      -1.450026276255e+02       6.268275568666e-01      -3.292511041547e-01      -2.436343976695e-01       3.304176000863e+01       9.716767452018e+01 
       7.097375301825e-01       3.417259558694e+01       3.021739829384e+02       3.158559268008e+02      -2.128257109030e+01       1.429472150810e+02       1.103377298662e+02      -2.143037016928e+02      -1.614661743105e+02      -1.334483710035e+02       5.941216777462e-01      -3.165145209922e-01      -2.353130194496e-01       2.873422067551e+01       8.450026274956e+01 
       7.641805761087e-01       3.512749516219e+01       2.887623689238e+02       2.956991183122e+02      -2.092789188891e+01       1.325122164735e+02       1.034264913285e+02      -1.982398662856e+02      -1.503046210353e+02      -1.208370108267e+02       5.561061314111e-01      -3.007749353099e-01      -2.247231226269e-01       2.437276475584e+01       7.167429555287e+01 
       8.370107199388e-01       3.554599760099e+01       2.711448830264e+02       2.712863679504e+02      -2.046027943070e+01       1.201737348256e+02       9.501201737124e+01      -1.793212604073e+02      -1.369691651165e+02      -1.065747835452e+02       5.101172274674e-01      -2.805802064562e-01      -2.107945352820e-01       1.986189578837e+01       5.840894141807e+01 
       9.435785033119e-01       3.498957586512e+01       2.466387831426e+02       2.401536327692e+02      -1.980147536028e+01       1.049108766658e+02       8.425166524049e+01      -1.560318612383e+02      -1.202696443994e+02      -8.985925717222e+01       4.517265248946e-01      -2.533416467718e-01      -1.915384293804e-01       1.512560731092e+01       4.448068407674e+01 
       1.114247901652e+00       3.269094926841e+01       2.118254688692e+02       1.996848591095e+02      -1.882363437618e+01       8.579241072651e+01       7.025674105615e+01      -1.270369351638e+02      -9.906107108330e+01      -7.025930920654e+01       3.762743520895e-01      -2.158966653477e-01      -1.644381283586e-01       1.031124528245e+01       3.032283164531e+01 
       1.380604337913e+00       2.813564759770e+01       1.681321772073e+02       1.531166229704e+02      -1.748688985672e+01       6.485268857651e+01       5.428995522367e+01      -9.551529247774e+01      -7.548048794871e+01      -5.039512699073e+01       2.906612657428e-01      -1.707924403643e-01      -1.310873004152e-01       6.239418360745e+00       1.834859197065e+01 
       1.736571666787e+00       2.227588779801e+01       1.245228158116e+02       1.100839643091e+02      -1.600865174007e+01       4.695717044679e+01       4.011386444908e+01      -6.878762751024e+01      -5.504629656860e+01      -3.470896846863e+01       2.148813573986e-01      -1.288346679525e-01      -9.952724209687e-02       3.610268085273e+00       1.061690883822e+01 
       2.186192605794e+00       1.567105497693e+01       8.242874594642e+01       7.124017650777e+01      -1.452026468201e+01       3.321389139357e+01       2.887633204515e+01      -4.841142491363e+01      -3.917373653103e+01      -2.348538916070e+01       1.548658394315e-01      -9.435907054869e-02      -7.327372329383e-02       2.066179575839e+00       6.076125025614e+00 
       2.752253368724e+00       7.906350327896e+00       3.839631570485e+01       3.280238910711e+01      -1.306373802632e+01       2.302149018055e+01       2.032267216935e+01      -3.339972881017e+01      -2.729354809218e+01      -1.565749830630e+01       1.091648204695e-01      -6.738023117966e-02      -5.254270670151e-02       1.172900870368e+00       3.449212454016e+00 
       3.464881705562e+00       1.147790493271e+00       4.764317527597e+00       4.136853688834e+00      -1.166819194839e+01       1.566576022350e+01       1.401514789138e+01      -2.263045482673e+01      -1.865552625082e+01      -1.030227007727e+01       7.542152317210e-02      -4.704620982600e-02      -3.681171906161e-02       6.609942839853e-01       1.943821302645e+00 
       4.362027627992e+00       1.027468631384e-03       3.046471507886e-03       2.902130511519e-03      -1.035185931552e+01       1.048242642401e+01       9.488972493857e+00      -1.508251571671e+01      -1.253094900858e+01      -6.699560890147e+00       5.116536497708e-02      -3.219418885363e-02      -2.526192705927e-02       3.700093930038e-01       1.088106443132e+00 
       5.491467427828e+00      -9.108698852539e-09      -4.155843851471e-08      -3.074185862732e-08      -9.128749564269e+00       6.906936375119e+00       6.317733342948e+00      -9.901485516269e+00      -8.284179190457e+00      -4.313246943447e+00       3.413597102773e-02      -2.163409797076e-02      -1.701551456948e-02       2.058760496788e-01       6.054307302536e-01 
       6.913347892933e+00       1.707881034851e-09       1.707881034851e-09       1.707881034851e-09      -8.005446976856e+00       4.487354324540e+00       4.142787734014e+00      -6.411000515053e+00      -5.397764568341e+00      -2.753859959276e+00       2.243122924133e-02      -1.430217038108e-02      -1.127110908377e-02       1.139147905895e-01       3.349953217735e-01 
       8.703389342986e+00       1.707881034851e-09       1.707881034851e-09       1.707881034851e-09      -6.984712570929e+00       2.877826549164e+00       2.678944928150e+00      -4.098566952054e+00      -3.470486849469e+00      -1.747142047169e+00       1.453585860449e-02      -9.315378075972e-03      -7.353436074138e-03       6.271087930673e-02       1.844172463403e-01 
       1.095691801262e+01       1.707881034851e-09       1.707881034851e-09       1.707881034851e-09      -6.065636027205e+00       1.823721336632e+00       1.710367245663e+00      -2.589753622673e+00      -2.204219827320e+00      -1.104024940170e+00       9.300104495877e-03      -5.985916373548e-03      -4.731932619099e-03       3.436137033519e-02       1.010483173813e-01 
       1.379394252104e+01       1.707881034851e-09       1.707881034851e-09       1.707881034851e-09      -5.244600850383e+00       1.143038284688e+00       1.079216633714e+00      -1.618770220100e+00      -1.384253919183e+00      -6.968044549260e-01       5.880843547228e-03      -3.799249107974e-03      -3.007018886687e-03       1.874589409049e-02       5.512705805110e-02 
