# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       5.364287413304e-01       3.842570588096e+00       1.114863673113e+02       3.621055326850e+02      -4.235523336685e+01      -1.790992533440e+03       3.415659133099e+02       5.380267413956e+01      -5.161007647132e+02      -8.111735473929e+01      -3.519880313946e+02       2.665123008456e+02      -3.596991075191e+02      -9.520767628052e+01       1.853359685388e+01       7.786105937486e+01       1.471951222762e+02 
       5.396558225370e-01       3.987636388679e+00       1.114639467438e+02       3.608751192664e+02      -4.231759548397e+01      -1.795130908403e+03       3.399746290184e+02       5.361244554392e+01      -5.135408095623e+02      -8.076392373838e+01      -3.499365654206e+02       2.650235687991e+02      -3.571175169439e+02      -9.452413155378e+01       1.829666622914e+01       7.686569569554e+01       1.453134027246e+02 
       5.428829038776e-01       4.143128753452e+00       1.114830089853e+02       3.597087787490e+02      -4.227758462172e+01      -1.799228044842e+03       3.383916935719e+02       5.342235684082e+01      -5.109962686555e+02      -8.041201474469e+01      -3.479016831307e+02       2.635458456137e+02      -3.545438844765e+02      -9.384269420707e+01       1.806293551934e+01       7.588377506666e+01       1.434570970496e+02 
       5.461099853497e-01       4.305628038900e+00       1.115312412297e+02       3.585901079553e+02      -4.223577095918e+01      -1.803284464104e+03       3.368170310259e+02       5.323240437026e+01      -5.084669553116e+02      -8.006158532250e+01      -3.458832546209e+02       2.620790835125e+02      -3.519827919424e+02      -9.316458144948e+01       1.783256580841e+01       7.491597429584e+01       1.416274847218e+02 
       5.493370669509e-01       4.471714632820e+00       1.115963306293e+02       3.575027036910e+02      -4.219272467556e+01      -1.807300687515e+03       3.352505654703e+02       5.304258444095e+01      -5.059526827938e+02      -7.971259301275e+01      -3.438811499998e+02       2.606232347655e+02      -3.494388211735e+02      -9.249101046903e+01       1.760571821442e+01       7.396297015998e+01       1.398258452326e+02 
       5.525641486792e-01       4.637968900807e+00       1.116659643890e+02       3.564301627640e+02      -4.214901595021e+01      -1.811277236400e+03       3.336922209841e+02       5.285289337183e+01      -5.034532644005e+02      -7.936499537971e+01      -3.418952393752e+02       2.591782515969e+02      -3.469165540065e+02      -9.182319845091e+01       1.738255382130e+01       7.302543949746e+01       1.380534580793e+02 
       5.557912305321e-01       4.800971218703e+00       1.117278296469e+02       3.553560819745e+02      -4.210521496262e+01      -1.815214632126e+03       3.321419216457e+02       5.266332747047e+01      -5.009685134086e+02      -7.901874996490e+01      -3.399253928457e+02       2.577440862538e+02      -3.444205722769e+02      -9.116236260135e+01       1.716323375852e+01       7.210405908403e+01       1.363116027380e+02 
       5.590183125076e-01       4.957301972029e+00       1.117696135963e+02       3.542640581345e+02      -4.206189189241e+01      -1.819113396014e+03       3.305995915456e+02       5.247388306719e+01      -4.984982431169e+02      -7.867381433316e+01      -3.379714805314e+02       2.563206909827e+02      -3.419554578151e+02      -9.050972010555e+01       1.694791910942e+01       7.119950574612e+01       1.346015587139e+02 
       5.622453946035e-01       5.103541513284e+00       1.117790033959e+02       3.531376880354e+02      -4.201961691934e+01      -1.822974049398e+03       3.290651547529e+02       5.228455645875e+01      -4.960422668041e+02      -7.833014602543e+01      -3.360333725217e+02       2.549080180216e+02      -3.395257924702e+02      -8.986648816689e+01       1.673677096990e+01       7.031245627940e+01       1.329246054890e+02 
       5.654724768178e-01       5.236332272461e+00       1.117439094738e+02       3.519608653003e+02      -4.197895015535e+01      -1.826797112834e+03       3.275385373552e+02       5.209534462618e+01      -4.936004015503e+02      -7.798770390912e+01      -3.341109387526e+02       2.535060190955e+02      -3.371360711141e+02      -8.923386083845e+01       1.652994634146e+01       6.944357018043e+01       1.312819898139e+02 
       5.686995591484e-01       5.354608079774e+00       1.116604880184e+02       3.507284462982e+02      -4.194007988779e+01      -1.830583078015e+03       3.260197397653e+02       5.190626802818e+01      -4.911726047286e+02      -7.764649521594e+01      -3.322040426468e+02       2.521146265586e+02      -3.347875772917e+02      -8.861217782915e+01       1.632745001244e+01       6.859286757545e+01       1.296737497712e+02 
       5.719266415934e-01       5.460211457629e+00       1.115353622680e+02       3.494492033311e+02      -4.190272241441e+01      -1.834332399955e+03       3.245088566987e+02       5.171737702561e+01      -4.887590117642e+02      -7.730658857142e+01      -3.303125393729e+02       2.507337482111e+02      -3.324775181559e+02      -8.800069437534e+01       1.612909357679e+01       6.775955702841e+01       1.280983891265e+02 
       5.751537241508e-01       5.555172628543e+00       1.113758309565e+02       3.481328067499e+02      -4.186656357397e+01      -1.838045531318e+03       3.230059889860e+02       5.152872390354e+01      -4.863597696038e+02      -7.696805657757e+01      -3.284362835467e+02       2.493632902480e+02      -3.302028377318e+02      -8.739859568740e+01       1.593467619456e+01       6.694279468723e+01       1.265543126406e+02 
       5.783808068188e-01       5.641521836096e+00       1.111891927936e+02       3.467889269124e+02      -4.183128920515e+01      -1.841722924746e+03       3.215112374359e+02       5.134036092371e+01      -4.839750251628e+02      -7.663097181250e+01      -3.265751298072e+02       2.480031588738e+02      -3.279604801086e+02      -8.680506699619e+01       1.574399698361e+01       6.614173674654e+01       1.250399250454e+02 
       5.816078895955e-01       5.721289313619e+00       1.109827465018e+02       3.454272341705e+02      -4.179658514659e+01      -1.845365032920e+03       3.200247028772e+02       5.115234038142e+01      -4.816049253883e+02      -7.629540687711e+01      -3.247289327818e+02       2.466532602939e+02      -3.257473893206e+02      -8.621929353431e+01       1.555685510513e+01       6.535553936737e+01       1.235536311203e+02 
       5.848349724791e-01       5.796505295586e+00       1.107637908109e+02       3.440573988816e+02      -4.176213723684e+01      -1.848972308478e+03       3.185464861085e+02       5.096471454979e+01      -4.792496171832e+02      -7.596143435064e+01      -3.228975470996e+02       2.453135007137e+02      -3.235605094444e+02      -8.564046053490e+01       1.537304967700e+01       6.458335871358e+01       1.220938356162e+02 
       5.880620554678e-01       5.869199994265e+00       1.105396244170e+02       3.426890914083e+02      -4.172763131440e+01      -1.852545204086e+03       3.170766879470e+02       5.077753570252e+01      -4.769092474942e+02      -7.562912683340e+01      -3.210808273886e+02       2.439837863397e+02      -3.213967845330e+02      -8.506775321118e+01       1.519237985981e+01       6.382435097070e+01       1.206589432760e+02 
       5.912891385599e-01       5.941403676007e+00       1.103175460803e+02       3.413319821046e+02      -4.169275321771e+01      -1.856084172411e+03       3.156154092240e+02       5.059085612238e+01      -4.745839632462e+02      -7.529855692571e+01      -3.192786282792e+02       2.426640233668e+02      -3.192531586397e+02      -8.450035680769e+01       1.501464478227e+01       6.307767230488e+01       1.192473588476e+02 
       5.945162217538e-01       6.015146542836e+00       1.101048545025e+02       3.399957413314e+02      -4.165718878514e+01      -1.859589666092e+03       3.141627507458e+02       5.040472808364e+01      -4.722739113740e+02      -7.496979720739e+01      -3.174908043908e+02       2.413541180122e+02      -3.171265758244e+02      -8.393745654847e+01       1.483964358392e+01       6.234247887144e+01       1.178574871026e+02 
       5.977433050477e-01       6.092456201361e+00       1.099088388180e+02       3.386900266278e+02      -4.162062427831e+01      -1.863062137737e+03       3.127188131243e+02       5.021920381614e+01      -4.699792384541e+02      -7.464292015864e+01      -3.157172103867e+02       2.400539764939e+02      -3.150139837947e+02      -8.337823863675e+01       1.466717558986e+01       6.161792762958e+01       1.164877342513e+02 
       6.009703884401e-01       6.174554421856e+00       1.097338714408e+02       3.374205922589e+02      -4.158287469394e+01      -1.866502019827e+03       3.112836362790e+02       5.003431599278e+01      -4.676999857314e+02      -7.431796405649e+01      -3.139577065338e+02       2.387635109801e+02      -3.129134427392e+02      -8.282218641233e+01       1.449709632646e+01       6.090341161829e+01       1.151369528244e+02 
       6.041974719294e-01       6.260727240594e+00       1.095773179786e+02       3.361838158038e+02      -4.154406428473e+01      -1.869909696538e+03       3.098571142836e+02       4.985005045353e+01      -4.654359414001e+02      -7.399488503058e+01      -3.122121666635e+02       2.374826479745e+02      -3.108256852917e+02      -8.226949699200e+01       1.432939630359e+01       6.019889097905e+01       1.138050675025e+02 
       6.074245555139e-01       6.349975975278e+00       1.094355134298e+02       3.349746957125e+02      -4.150436278997e+01      -1.873285544910e+03       3.084391197770e+02       4.966638610092e+01      -4.631868564591e+02      -7.367362713702e+01      -3.104804665741e+02       2.362113160536e+02      -3.087518371672e+02      -8.172047249593e+01       1.416408589093e+01       5.950440929186e+01       1.124921606791e+02 
       6.106516391923e-01       6.441301920270e+00       1.093047928371e+02       3.337882304000e+02      -4.146393994898e+01      -1.876629942029e+03       3.070295253648e+02       4.948330187907e+01      -4.609524818874e+02      -7.335413440852e+01      -3.087624820737e+02       2.349494438181e+02      -3.066930240762e+02      -8.117541503235e+01       1.400117547980e+01       5.882001014697e+01       1.111983147371e+02 
       6.138787229631e-01       6.533706393844e+00       1.091814912124e+02       3.326194183227e+02      -4.142296550110e+01      -1.879943264965e+03       3.056282036972e+02       4.930077670134e+01      -4.587325686640e+02      -7.303635090232e+01      -3.070580889714e+02       2.336969598553e+02      -3.046503717383e+02      -8.063462673166e+01       1.384067541712e+01       5.814573711299e+01       1.099236120493e+02 
       6.171058068246e-01       6.626190711995e+00       1.090619435785e+02       3.314632578893e+02      -4.138160918570e+01      -1.883225890764e+03       3.042350273811e+02       4.911878949075e+01      -4.565268677811e+02      -7.272022065057e+01      -3.053671630781e+02       2.324537927667e+02      -3.026250058601e+02      -8.009840969241e+01       1.368259609421e+01       5.748163377049e+01       1.086681349982e+02 
       6.203328907757e-01       6.717756181040e+00       1.089424849372e+02       3.303147475395e+02      -4.134004074220e+01      -1.886478196501e+03       3.028498690672e+02       4.893731917094e+01      -4.543351301970e+02      -7.240568769912e+01      -3.036895801916e+02       2.312198711179e+02      -3.006180521441e+02      -7.956706603248e+01       1.352694787049e+01       5.682774369833e+01       1.074319659801e+02 
       6.235599748148e-01       6.807404117545e+00       1.088194503346e+02       3.291688857096e+02      -4.129842991002e+01      -1.889700559239e+03       3.014726013617e+02       4.875634466492e+01      -4.521571069170e+02      -7.209269610347e+01      -3.020252161346e+02       2.299951235325e+02      -2.986306363127e+02      -7.904089787148e+01       1.337374113615e+01       5.618411046626e+01       1.062151873665e+02 
       6.267870589406e-01       6.894135827258e+00       1.086891747729e+02       3.280206708102e+02      -4.125694642862e+01      -1.892893356046e+03       3.001030969058e+02       4.857584489576e+01      -4.499925489229e+02      -7.178118989693e+01      -3.003739467072e+02       2.287794785767e+02      -2.966638840850e+02      -7.852020731762e+01       1.322298625062e+01       5.555077765430e+01       1.050178815416e+02 
       6.300141431517e-01       6.976952615926e+00       1.085479932563e+02       3.268651012917e+02      -4.121576003750e+01      -1.896056963990e+03       2.987412283183e+02       4.839579877680e+01      -4.478412071783e+02      -7.147111312476e+01      -2.987356477094e+02       2.275728648418e+02      -2.947189211567e+02      -7.800529648936e+01       1.307469359384e+01       5.492778885324e+01       1.038401308806e+02 
       6.662947331891e-01       7.640080983228e+00       1.062096936102e+02       3.133516321191e+02      -4.077555899645e+01      -1.929718947954e+03       2.839509103409e+02       4.640664544801e+01      -4.245480471744e+02      -6.808506399905e+01      -2.811733759670e+02       2.146065095741e+02      -2.742979723520e+02      -7.259975870942e+01       1.156461600211e+01       4.858383726151e+01       9.184698904130e+01 
